"accession","disease","role","feature","paired","n_case","n_control","npair","r_emp","measure","yi","vi","beta_base","se_base","p_base","beta_adj","se_adj","p_adj","d_base","d_adj","sd_ref","sigma_adj","joint_fallback","rank_adj","mean_case","sd_case","mean_ctrl","sd_ctrl"
"GSE44076","CRC","discovery","SRC_FAK",TRUE,98,98,98,0.0448143069575013,"SMCRPH",-0.410398369258288,0.0201352945873951,-0.124195617091527,0.0420911967961694,0.00397572970389357,-0.0925505403408965,0.0591615038162095,0.121127013053015,-0.404477675258377,-0.301416654449285,0.307051846587557,0.296276307182793,FALSE,TRUE,-0.0411704484218747,0.313322942187159,0.0830251686696525,0.289085784193161
"GSE44076","CRC","discovery","TAM_AXL_AXIS",TRUE,98,98,98,-0.096367075380213,"SMCRPH",0.0720670962834088,0.0226190166483703,0.0345569676436627,0.0714460277694127,0.629703571800698,0.247427629530545,0.0739084996013148,0.00117723030566205,0.0724881517149975,0.519014623413623,0.47672573829073,0.370128139394909,FALSE,TRUE,0.0250842802776046,0.47755838092495,-0.00947268736605838,0.477715990420242
"GSE44076","CRC","discovery","TGFB_SMAD",TRUE,98,98,98,-0.050469925820683,"SMCRPH",-0.55578499497746,0.022457510747996,-0.203460653021372,0.0533918328009039,0.000243268617980511,0.0488909023088697,0.0550085371943444,0.376410392646001,-0.538612168374091,0.129426670539488,0.37774982625357,0.275478566503279,FALSE,TRUE,-0.0955830403312493,0.369340554733468,0.107877612690123,0.359912485936658
"GSE44076","CRC","discovery","TIE_ANGPT_AXIS",TRUE,98,98,98,0.0715847943690084,"SMCRPH",-0.206095854069501,0.0192555360718687,-0.104434798677541,0.0694839506066853,0.136086281131833,0.118154188718444,0.0583448587236841,0.0457237631923231,-0.206321201050438,0.233425203420937,0.506175798443564,0.292186610730112,FALSE,TRUE,-0.0556750000816793,0.489717942788018,0.0487597985958609,0.519361205588199
"GSE44076","CRC","discovery","VEGF_PDGF_AXIS",TRUE,98,98,98,-0.0356889371145288,"SMCRPH",0.662001501160235,0.0225240009270058,0.235910693272157,0.0515851033160551,1.4190740631349e-05,0.406266207929558,0.0486704201280852,6.34598931599426e-13,0.631970783949948,1.08832868216541,0.373293669997949,0.243737758752395,FALSE,TRUE,0.102775359374945,0.393083692805845,-0.133135333897213,0.312256808476268
"GSE44076","CRC","discovery","WNT_CTNNB1",TRUE,98,98,98,0.146453770669219,"SMCRPH",3.40891467218697,0.0510877695374944,0.954363514951819,0.0369552842840224,2.9299375601764e-45,0.948042032266258,0.0488205116762882,1.74225805967718e-34,1.72460388858158,1.71318051221574,0.55338128440424,0.244489405799418,FALSE,TRUE,0.43222868263207,0.31872103095027,-0.522134832319751,0.23224095359195
"GSE41258","CRC","validation","EPH_RECEPTORS",FALSE,182,53,NA,NA,"SMDH",2.07049016627854,0.0284686804486871,0.691427050278581,0.0576558495994123,3.99912208042796e-26,0.508707285548467,0.0641881749706507,9.90250694559837e-14,1.47505015433924,1.0852464620229,0.46874816306725,0.323289975504571,FALSE,TRUE,0.181240661146668,0.396389097125442,-0.51018638913191,0.25392335253336
"GSE41258","CRC","validation","ERBB_LIGANDS",FALSE,182,53,NA,NA,"SMDH",-0.365935143201678,0.0255012890340688,-0.144147147428442,0.0608880534177807,0.0187310911784824,-0.259981864088827,0.0731144109945178,0.000457731773322526,-0.365933988010359,-0.659993638678278,0.393915711990003,0.368247829919711,FALSE,TRUE,-0.0157741699646674,0.388029344885968,0.128372977463774,0.397206853589367
"GSE41258","CRC","validation","ERBB_RECEPTORS",FALSE,182,53,NA,NA,"SMDH",0.293577004130303,0.0244662737028445,0.136030320548189,0.0728783471506226,0.0632220925803585,-0.0437732989329636,0.0839566854074472,0.602606243543656,0.289804139274212,-0.0932562914601551,0.469387086357238,0.422855997716544,FALSE,TRUE,0.0415129712841361,0.470950429027891,-0.0945173492640528,0.45259001647546
"GSE41258","CRC","validation","FGFR_AXIS",FALSE,182,53,NA,NA,"SMDH",-1.39114174288469,0.0257245215529131,-0.425285791264409,0.0509691350485231,6.35228213270048e-15,-0.299840966536343,0.0562934052087526,2.390757750775e-07,-1.14522681625181,-0.807423907738296,0.371355075893452,0.283527201066674,FALSE,TRUE,-0.0992851726263329,0.34313288644378,0.326000618638074,0.260718242739687
"GSE41258","CRC","validation","HGF_MET_AXIS",FALSE,182,53,NA,NA,"SMDH",0.989455555450726,0.0256107701475563,0.398100294178644,0.0648186571558843,3.49254062746052e-09,0.47265175821226,0.0804436487340453,1.47503634060254e-08,0.891250129538082,1.05815279941503,0.446676281982671,0.405162247417364,FALSE,TRUE,0.101383858561945,0.426407457468368,-0.296716435616697,0.373968661797243
"GSE41258","CRC","validation","IGF_INSR_AXIS",FALSE,182,53,NA,NA,"SMDH",-0.939161036739516,0.0235254484060151,-0.386418658270493,0.0682447698694941,4.37643138587283e-08,-0.259237730818932,0.07918845536226,0.00122581958844776,-0.830393627134934,-0.557088419457929,0.46534395935062,0.398840344129047,FALSE,TRUE,-0.0902793691259094,0.457914033992971,0.296139289144582,0.355976814954867
"GSE41258","CRC","validation","JAK_STAT",FALSE,182,53,NA,NA,"SMDH",-0.0399731997391482,0.0209292651930718,-0.0129844865744448,0.054306569573409,0.811241275871372,0.23791063032212,0.0629205956202495,0.000199236945751216,-0.037394644690588,0.685170217397671,0.347228505094285,0.316905689032356,FALSE,TRUE,0.00525005558710642,0.36624035732506,0.0182345421615511,0.274843112163675
"GSE41258","CRC","validation","PDGFR_KIT_CSF1R",FALSE,182,53,NA,NA,"SMDH",-1.15978091064329,0.0234988405378736,-0.422725543086861,0.0615119421280185,5.72357144530767e-11,-0.129785600711626,0.0536694785032554,0.0163774479570678,-0.980193100485126,-0.300939823581263,0.431267617449706,0.270311539447787,FALSE,TRUE,-0.0841122368650442,0.417258850508969,0.338613306221815,0.299812084771483
"GSE41258","CRC","validation","PI3K_AKT",FALSE,182,53,NA,NA,"SMDH",-0.0523679801467331,0.024716245980817,-0.0143034676647918,0.0425356505579095,0.73696983240907,-0.0396198916035281,0.0540579962261949,0.464360103667815,-0.0525863673707308,-0.145661613245027,0.27199953866281,0.272268346681981,FALSE,TRUE,-0.00394408500780977,0.27272827355645,0.0103593826569822,0.271778006617364
"GSE41258","CRC","validation","RAS_MAPK",FALSE,182,53,NA,NA,"SMDH",-0.330755237447198,0.0208200201947103,-0.094142483032688,0.0478851164428826,0.0504852464688719,-0.0836537270833433,0.059970925142228,0.164396050925042,-0.305002020773372,-0.271020637906743,0.308661833760896,0.302049387275496,FALSE,TRUE,-0.0298077343782536,0.32420082613978,0.0643347486544338,0.23638585311032
"GSE41258","CRC","validation","RET_ALK_NTRK",FALSE,182,53,NA,NA,"SMDH",-1.13663395957824,0.0267520390628167,-0.391606869256314,0.0552570999451986,1.61715933478281e-11,-0.253964390611251,0.0676091259524551,0.00021873334700782,-1.00545874125008,-0.652058828771974,0.38948079437793,0.340519927277083,FALSE,TRUE,-0.0961591530780974,0.362338725703907,0.295447716178215,0.323399997233189
"GSE41258","CRC","validation","SRC_FAK",FALSE,182,53,NA,NA,"SMDH",-0.787338599370081,0.0225554415692162,-0.233127573171315,0.0493776399172015,4.04634542207203e-06,-0.186477042345248,0.0624527453461595,0.00313471743246241,-0.70552745864218,-0.564346258965567,0.330430191363465,0.314549315701606,FALSE,TRUE,-0.0438978089437094,0.332467544663927,0.189229764227604,0.252353386763035
"GSE41258","CRC","validation","TAM_AXL_AXIS",FALSE,182,53,NA,NA,"SMDH",-0.0226656570749272,0.0259206700288729,-0.0103046583208432,0.0690513480988327,0.881499798210496,0.253917624524922,0.0767448156560623,0.00108887937251691,-0.023341617659094,0.575162021294576,0.441471472600718,0.386532715486858,FALSE,TRUE,-0.00275225250481998,0.433514417387481,0.00755240581602349,0.472012140111036
"GSE41258","CRC","validation","TGFB_SMAD",FALSE,182,53,NA,NA,"SMDH",-0.482474844757979,0.0199845018350476,-0.172629582905484,0.0613280361535607,0.00529738001211598,0.160300726791173,0.0658916320958732,0.0157499490055052,-0.432997002968854,0.402073231633244,0.398685399025502,0.331869602710643,FALSE,TRUE,-0.0374918122848115,0.419879816534557,0.135137770620672,0.27945504463658
"GSE41258","CRC","validation","TIE_ANGPT_AXIS",FALSE,182,53,NA,NA,"SMDH",-0.241639060094309,0.0244763016658315,-0.116165472872326,0.0754763659242357,0.125137460059403,0.0716047146896698,0.0670196491587536,0.286458871078384,-0.239529963754872,0.14764692373908,0.48497261491346,0.337550970171146,FALSE,TRUE,-0.0187835666641824,0.487054977343301,0.0973819062081432,0.471194264844259
"GSE41258","CRC","validation","VEGF_PDGF_AXIS",FALSE,182,53,NA,NA,"SMDH",1.19119504524214,0.0231300833308514,0.395641051419887,0.0565066251231982,2.67972246792254e-11,0.469399001700144,0.0556767463191562,3.85699546480645e-15,0.99546865780245,1.18105032963413,0.397441997112481,0.280421338695553,FALSE,TRUE,0.0803379093312943,0.385176398673694,-0.315303142088591,0.266177542259293
"GSE41258","CRC","validation","WNT_CTNNB1",FALSE,182,53,NA,NA,"SMDH",2.90430167733774,0.0367023164761063,0.908259805412207,0.0545504560676221,1.55601522879746e-41,0.852635937601793,0.0671742097760151,2.6375863278553e-28,1.7599547869903,1.65217120806222,0.516069965050308,0.338329429726839,FALSE,TRUE,0.266161864382868,0.37720022749186,-0.642097941029336,0.228167191712919
"GSE23878","CRC","validation","EPH_RECEPTORS",FALSE,35,24,NA,NA,"SMDH",1.88593719666668,0.105294087393788,0.672463385177397,0.0932501523501129,1.41373922176633e-09,0.366795738254914,0.13409123853307,0.00845572411248254,1.39411272763529,0.7604199996832,0.482359404549757,0.321381405727687,FALSE,TRUE,0.274750998224692,0.351867765361228,-0.397712386952706,0.351835044988878
"GSE23878","CRC","validation","ERBB_LIGANDS",FALSE,35,24,NA,NA,"SMDH",-0.361490736468385,0.076664469522022,-0.160970753920369,0.114466515555569,0.165072590602255,-0.00579848035467708,0.182486108214947,0.974770912034886,-0.36959437332593,-0.0133135098192418,0.435533562028596,0.437371170745288,FALSE,TRUE,-0.0469800782150591,0.39902595736918,0.11399067570531,0.476378597684315
"GSE23878","CRC","validation","ERBB_RECEPTORS",FALSE,35,24,NA,NA,"SMDH",0.18878585694169,0.0766542482589634,0.0879281873323199,0.118937829885332,0.462771577750913,-0.120536919179538,0.168140709227994,0.476594834764217,0.196697521859349,-0.269644058572114,0.447022344263157,0.402989025106336,FALSE,TRUE,0.0292922485516801,0.400395640880824,-0.0586359387806398,0.511996950670886
"GSE23878","CRC","validation","FGFR_AXIS",FALSE,35,24,NA,NA,"SMDH",-1.66766978984206,0.104250227373049,-0.505659283188718,0.0776964874865158,2.09048850273732e-08,-0.493292017377345,0.109146244884335,3.50960764341264e-05,-1.31783270227993,-1.28560153820193,0.383705217144709,0.261594821515316,FALSE,TRUE,-0.202643869845347,0.266448379427579,0.303015413343372,0.328709614552557
"GSE23878","CRC","validation","HGF_MET_AXIS",FALSE,35,24,NA,NA,"SMDH",0.49445240050302,0.0732882934571678,0.212053508270502,0.113500140503522,0.0668614500977924,0.204341317955668,0.179504225333556,0.260087792362567,0.484847915453833,0.467214444410475,0.437360874434229,0.430224382315108,FALSE,TRUE,0.0851875385321312,0.448840800177919,-0.126865969738371,0.395887835461851
"GSE23878","CRC","validation","IGF_INSR_AXIS",FALSE,35,24,NA,NA,"SMDH",-0.695224325340866,0.0763116924772116,-0.32284435095901,0.122183869267912,0.0106122728233886,-0.48941283516045,0.18374400651193,0.0102186360325507,-0.66673296547591,-1.01072752228497,0.48421837178632,0.440386021882242,FALSE,TRUE,-0.110941988264685,0.472539309544797,0.211902362694325,0.443464847556381
"GSE23878","CRC","validation","JAK_STAT",FALSE,35,24,NA,NA,"SMDH",-0.0632506877091226,0.0732321290999326,-0.0255074610930526,0.105243357904197,0.809366167690923,0.257765558166035,0.145441947019671,0.0820939288562975,-0.0647607398875867,0.654439428662535,0.393872292647198,0.348586066444795,FALSE,TRUE,0.00190220206802701,0.393599472597863,0.0274096631610797,0.402237787663805
"GSE23878","CRC","validation","PDGFR_KIT_CSF1R",FALSE,35,24,NA,NA,"SMDH",-1.08877881680429,0.0816421291519396,-0.39939894221263,0.0970476066551403,0.000125860640034079,-0.145542863542662,0.13353822672412,0.280689358377319,-0.966030078519246,-0.352025929555872,0.413443588448963,0.320055981975257,FALSE,TRUE,-0.12831541780652,0.383259519997344,0.271083524406111,0.33936976886828
"GSE23878","CRC","validation","PI3K_AKT",FALSE,35,24,NA,NA,"SMDH",0.239302414029039,0.0722219027910127,0.0814633092778485,0.0897421968571149,0.367833230907329,-0.0520918973200411,0.132846136059625,0.69654046619904,0.240941506226001,-0.154070590965714,0.33810409237434,0.318397222811874,FALSE,TRUE,0.030147078438362,0.349685600715713,-0.0513162308394865,0.321560781021227
"GSE23878","CRC","validation","RAS_MAPK",FALSE,35,24,NA,NA,"SMDH",0.0985377058002151,0.0693709002710735,0.030374607435256,0.0825836402099718,0.714381540874091,-0.0864826478819567,0.129252496811529,0.506336916319172,0.0982120624729974,-0.279629596356671,0.309275731212826,0.30978421538599,FALSE,TRUE,0.00764067827789141,0.340930237420602,-0.0227339291573645,0.262323534683863
"GSE23878","CRC","validation","RET_ALK_NTRK",FALSE,35,24,NA,NA,"SMDH",-0.724194674854915,0.0802806723245107,-0.31223182054256,0.111033520448386,0.00673947343979152,-0.342885078398327,0.176193013092302,0.0569560782581835,-0.704491162691402,-0.773654354417228,0.443201898161114,0.422288278089367,FALSE,TRUE,-0.114939940395528,0.390667089052401,0.197291880147032,0.457580514378948
"GSE23878","CRC","validation","SRC_FAK",FALSE,35,24,NA,NA,"SMDH",-0.285228683038088,0.0709988406152613,-0.11001804178854,0.102659632474665,0.28838147290828,-0.0435737766499678,0.152362984975475,0.776003215676878,-0.283658193416858,-0.112345744061107,0.387854270886018,0.365173972796204,FALSE,TRUE,-0.0232262690386611,0.414363285778122,0.0867917727498793,0.343572715278451
"GSE23878","CRC","validation","TAM_AXL_AXIS",FALSE,35,24,NA,NA,"SMDH",-0.346440270275347,0.0749624629748364,-0.155354223540108,0.116510081893737,0.18770591693318,0.107514379726506,0.154510989791196,0.489571412380067,-0.351036847485836,0.242938415567723,0.442558166337158,0.370322174981061,FALSE,TRUE,-0.0888856529768675,0.427367640209682,0.0664685705632408,0.4571303190317
"GSE23878","CRC","validation","TGFB_SMAD",FALSE,35,24,NA,NA,"SMDH",-0.687648919433034,0.0765197752937036,-0.304002873464644,0.116101357605686,0.0112959316397646,-0.145849773182654,0.160618652325384,0.367962328172406,-0.661362185147371,-0.317298068916269,0.459661710771841,0.384960634528616,FALSE,TRUE,-0.122759841423975,0.445665828399768,0.181243032040669,0.42661276555158
"GSE23878","CRC","validation","TIE_ANGPT_AXIS",FALSE,35,24,NA,NA,"SMDH",-0.221762411043339,0.0734384630888679,-0.110283964949913,0.129967028247912,0.399679400173206,0.163296628415802,0.154206472675123,0.294425918690795,-0.225432340406565,0.33379595248497,0.489210930210888,0.369592327603244,FALSE,TRUE,-0.0826895307472061,0.488997666363752,0.027594434202707,0.492455569093656
"GSE23878","CRC","validation","VEGF_PDGF_AXIS",FALSE,35,24,NA,NA,"SMDH",0.646208574726148,0.0766499366865098,0.250934919196432,0.10158125275261,0.0165162643487381,0.392359341491603,0.130212288610232,0.00395805103470393,0.627661120231087,0.981404678959696,0.399793632436632,0.312084583708688,FALSE,TRUE,0.0877411891503967,0.383735729458743,-0.163193730046035,0.382629515616481
"GSE23878","CRC","validation","WNT_CTNNB1",FALSE,35,24,NA,NA,"SMDH",2.51623983608602,0.140289025967049,0.809342840103939,0.0824587703838999,7.41817194937768e-14,0.730251848674153,0.126000650726109,3.82127107411397e-07,1.59982731953045,1.44348822248985,0.505893873809758,0.301990396210512,FALSE,TRUE,0.357765193748071,0.283475371069214,-0.451577646355869,0.348021979264579
"GSE75214","IBD","discovery","EPH_RECEPTORS",FALSE,74,23,NA,NA,"SMDH",-0.501129098594022,0.0649615469253089,-0.225602082220491,0.103238760968435,0.0313297818868459,-0.157633116061803,0.136303466827314,0.250509250606568,-0.511717777710659,-0.357548419105088,0.440872082322012,0.386534518202346,FALSE,TRUE,-0.0438946596522083,0.419840014403862,0.181707422568283,0.471887340353028
"GSE75214","IBD","discovery","ERBB_LIGANDS",FALSE,74,23,NA,NA,"SMDH",0.575605226724115,0.0634068466287745,0.254147691007825,0.103094382344295,0.0154892053935512,0.0405519551048235,0.148238814361433,0.785044025918835,0.5735434279047,0.0915149268003456,0.443118478292553,0.420381227431853,FALSE,TRUE,0.066527829704433,0.426434557892823,-0.187619861303392,0.449335531768507
"GSE75214","IBD","discovery","ERBB_RECEPTORS",FALSE,74,23,NA,NA,"SMDH",-1.48632216678669,0.0534678240569783,-0.566363611375108,0.102608418856906,2.93805877074688e-07,-0.0730047457760038,0.107237860699362,0.497743097460771,-1.15262995684029,-0.14857497071294,0.491366381737713,0.304109174794458,FALSE,TRUE,-0.138806187497539,0.469919153284812,0.42755742387757,0.25493842550101
"GSE75214","IBD","discovery","FGFR_AXIS",FALSE,74,23,NA,NA,"SMDH",0.189145175244462,0.0564034210284837,0.0573526203778943,0.0736068952989807,0.437813573951765,-0.234987806807626,0.0903613053429125,0.010861979556249,0.18639375993125,-0.763701127520823,0.307696032308422,0.256250001836772,FALSE,TRUE,0.0324403713255333,0.314661769107524,-0.0249122490523609,0.286307493082233
"GSE75214","IBD","discovery","HGF_MET_AXIS",FALSE,74,23,NA,NA,"SMDH",2.09803001666518,0.0711083505816969,0.777751298121149,0.0963095118230305,2.08627182349965e-12,0.515982702019095,0.117381731317685,2.98451816473157e-05,1.49232210403355,0.990049638466962,0.52116851718472,0.332875546137951,FALSE,TRUE,0.241143951678458,0.431827594492166,-0.536607346442692,0.289886691154469
"GSE75214","IBD","discovery","IGF_INSR_AXIS",FALSE,74,23,NA,NA,"SMDH",-0.772281876243378,0.0669999503141906,-0.342636959131386,0.102417427561004,0.00117731865470327,-0.394223378340596,0.135705618906027,0.00461004125479491,-0.75937354825941,-0.873702610413718,0.451210026892242,0.384839118491743,FALSE,TRUE,-0.110737252923438,0.419157486688346,0.231899706207948,0.46019512094595
"GSE75214","IBD","discovery","JAK_STAT",FALSE,74,23,NA,NA,"SMDH",2.29816360616579,0.0680492128774524,0.783528304999853,0.0928480169758244,3.55130978043377e-13,0.338310099560081,0.104452550545128,0.00167574408914333,1.53105303140964,0.661074654460707,0.511757782993615,0.29621048708261,FALSE,TRUE,0.216947074397272,0.42785868310963,-0.566581230602581,0.213881300292772
"GSE75214","IBD","discovery","PDGFR_KIT_CSF1R",FALSE,74,23,NA,NA,"SMDH",1.56128524540446,0.0581489163452508,0.634861031888279,0.107096856295646,4.92262733101242e-08,0.135107397881132,0.118440188592916,0.256978629069539,1.21545242295774,0.258665449390877,0.522324872530492,0.335877159247601,FALSE,TRUE,0.17026982689497,0.484232697368586,-0.464591204993309,0.301650872663474
"GSE75214","IBD","discovery","PI3K_AKT",FALSE,74,23,NA,NA,"SMDH",0.110872669452224,0.0498825922627102,0.037600384542341,0.08642862719201,0.664516131346249,-0.0183848852989896,0.121924909855198,0.880476235358319,0.104299539678114,-0.0509977516735297,0.360503839790495,0.345759263390204,FALSE,TRUE,0.0282087527451328,0.382741242622042,-0.00939163179720814,0.282666699767688
"GSE75214","IBD","discovery","RAS_MAPK",FALSE,74,23,NA,NA,"SMDH",0.509006115000517,0.0546938493172499,0.163365719766519,0.0798077675996247,0.0434207595382095,0.322627043551248,0.10672693827288,0.00325186089029984,0.480754279104838,0.94943010053688,0.339811265061862,0.302660281684429,FALSE,TRUE,0.0473517022844572,0.347430221206631,-0.116014017482061,0.286462121314204
"GSE75214","IBD","discovery","SRC_FAK",FALSE,74,23,NA,NA,"SMDH",0.47235398888585,0.0520578377676971,0.165245654180812,0.088536933540769,0.0650695986766043,0.264111525969366,0.12805280793874,0.042008548757811,0.439911810365388,0.703109440932217,0.375633593568584,0.363136988171893,FALSE,TRUE,0.060676004074686,0.390238308892268,-0.104569650106126,0.297692629247108
"GSE75214","IBD","discovery","TAM_AXL_AXIS",FALSE,74,23,NA,NA,"SMDH",0.618993762833829,0.0540223503213768,0.299823102727728,0.121690030406451,0.0155447919959697,-0.209315838221613,0.131972662722808,0.116195924551432,0.573244269023986,-0.400199663017478,0.523028521921748,0.374253060386713,FALSE,TRUE,0.0982103000786037,0.53365336126755,-0.201612802649125,0.420765711339653
"GSE75214","IBD","discovery","TGFB_SMAD",FALSE,74,23,NA,NA,"SMDH",1.02321420620339,0.0528714508935634,0.37474728337167,0.0951258120862915,0.000155822994860699,-0.123196190175371,0.110383450823003,0.2673285463017,0.876520726332475,-0.288151559425216,0.427539557381241,0.313029558048127,FALSE,TRUE,0.127770328857661,0.42645028952289,-0.24697695451401,0.286669056046571
"GSE75214","IBD","discovery","TIE_ANGPT_AXIS",FALSE,74,23,NA,NA,"SMDH",1.16753981156463,0.0545707304510086,0.562369117278449,0.125124753042461,1.96706096240861e-05,-0.121270696124041,0.0898612823011106,0.180513938861788,0.979474761478972,-0.211216410202822,0.574153760153341,0.254832017613393,FALSE,TRUE,0.107936243841184,0.560990149839691,-0.454432873437265,0.376805527197334
"GSE75214","IBD","discovery","VEGF_PDGF_AXIS",FALSE,74,23,NA,NA,"SMDH",1.4694668037351,0.0558965487098027,0.487196236438556,0.0877439192889414,2.5503463794086e-07,-0.0479037572468603,0.0884939636974639,0.589608254064388,1.15780779811599,-0.113841896860518,0.42079198052676,0.250954523885671,FALSE,TRUE,0.110561274351131,0.397866899025344,-0.376634962087426,0.240997159906993
"GSE75214","IBD","discovery","WNT_CTNNB1",FALSE,74,23,NA,NA,"SMDH",-0.350091371531883,0.0609761601685069,-0.14650961178031,0.0983672380729394,0.139690672730197,-0.243954860480106,0.14285163497218,0.0910922961665896,-0.353332193063334,-0.588337548741494,0.414651182814944,0.405104060693808,FALSE,TRUE,-0.0382751895759088,0.409324391685691,0.108234422204401,0.420945475705359
"GSE87473","IBD","validation","EPH_RECEPTORS",FALSE,106,21,NA,NA,"SMDH",0.445062369250203,0.0630547267603317,0.208757033645224,0.10951696470807,0.0589251387213069,0.0657307847229554,0.11827579336368,0.579413607938274,0.450616727232236,0.141884517963605,0.463269605918638,0.37945681572354,FALSE,TRUE,0.0524160092023103,0.454821099901319,-0.156341024442914,0.477366892371249
"GSE87473","IBD","validation","ERBB_LIGANDS",FALSE,106,21,NA,NA,"SMDH",1.34518091191133,0.0485552626725725,0.481907226000571,0.0975846381082466,2.46832648218438e-06,0.402053026707173,0.127350381448774,0.00201202031709167,1.0833023285083,0.903794250255079,0.444850170925187,0.408570247989299,FALSE,TRUE,0.0512487421619049,0.431028416178636,-0.430658483838665,0.260419732767019
"GSE87473","IBD","validation","ERBB_RECEPTORS",FALSE,106,21,NA,NA,"SMDH",-1.50984915193582,0.0500640607053995,-0.599869513547706,0.108536432050134,1.81399229090678e-07,-0.0844024554196322,0.0785891940639272,0.284973077628148,-1.18816178208842,-0.167175976740237,0.504871914406572,0.252132786275898,FALSE,TRUE,-0.178060882186356,0.479845131699267,0.421808631361349,0.285769406464286
"GSE87473","IBD","validation","FGFR_AXIS",FALSE,106,21,NA,NA,"SMDH",-0.208882596446265,0.0411499326928415,-0.0548752415238462,0.0714399013002584,0.443857734436829,-0.0197933323093352,0.0803560380818146,0.805851587419509,-0.18377336881338,-0.0662864938270669,0.298602794725777,0.25780124121364,FALSE,TRUE,-0.0590383320908077,0.31537672781973,-0.00416309056696127,0.19212967083628
"GSE87473","IBD","validation","HGF_MET_AXIS",FALSE,106,21,NA,NA,"SMDH",1.63981161314052,0.0475629335135466,0.585882681086315,0.0998623243686441,3.72981028664001e-08,0.251346960502588,0.108535225305106,0.0222520945269789,1.24583742396812,0.53447125150407,0.470272179832435,0.348206761644594,FALSE,TRUE,0.115332025157726,0.444631332553259,-0.470550655928587,0.233556749539731
"GSE87473","IBD","validation","IGF_INSR_AXIS",FALSE,106,21,NA,NA,"SMDH",-0.510823711245223,0.05225109346529,-0.229679064602871,0.114315041505187,0.0466724169992216,-0.242636999157294,0.139687766185462,0.0849327631882877,-0.474226491947194,-0.50098119794206,0.484323563746511,0.448151506278937,FALSE,TRUE,-0.051143065178122,0.492790156275134,0.178535999424749,0.395770579426491
"GSE87473","IBD","validation","JAK_STAT",FALSE,106,21,NA,NA,"SMDH",2.34338125197618,0.05086842861134,0.772930839994185,0.0965225652198696,6.93736809813552e-13,0.337559911597654,0.107351546184918,0.0020939528769682,1.5612142629064,0.681824713548299,0.495083127510809,0.344409238102276,FALSE,TRUE,0.156206673411433,0.435386103467215,-0.616724166582751,0.15941426282026
"GSE87473","IBD","validation","PDGFR_KIT_CSF1R",FALSE,106,21,NA,NA,"SMDH",2.04153004793753,0.0438865762087895,0.693620805492247,0.100485157673599,2.28020220714435e-10,0.134889631195851,0.0865820134934854,0.121859084826298,1.40852500849092,0.273918281316024,0.492444792467964,0.277775647956543,FALSE,TRUE,0.139002344412535,0.454527259090827,-0.554618461079712,0.146641943434276
"GSE87473","IBD","validation","PI3K_AKT",FALSE,106,21,NA,NA,"SMDH",0.558410738327681,0.0665448583403259,0.158230115781867,0.0647783756092516,0.0159780968750115,0.0306473758870167,0.0834809808416077,0.714172223619614,0.572273410877822,0.110842858495384,0.276493914926355,0.267826799235503,FALSE,TRUE,0.0410058855011618,0.266139530327116,-0.117224230280705,0.296357035005823
"GSE87473","IBD","validation","RAS_MAPK",FALSE,106,21,NA,NA,"SMDH",0.0845079768760475,0.0591352263455089,0.0260191609440962,0.0733698725517908,0.723464351419596,-0.022695767309727,0.0965530387743039,0.814559421942593,0.0850015230417833,-0.0741443889014586,0.306102291029612,0.309765063499285,FALSE,TRUE,0.0287054629385421,0.307700781224057,0.00268630199444596,0.304366814352125
"GSE87473","IBD","validation","RET_ALK_NTRK",FALSE,106,21,NA,NA,"SMDH",-0.459199771876634,0.0515517602999263,-0.195279385075703,0.108440192733502,0.0741450845904946,0.259473152159536,0.116569803415399,0.0278724943676209,-0.42635761351376,0.566513223516889,0.458017820923469,0.373983595083703,FALSE,TRUE,-0.0920354160714947,0.467997266146274,0.103243969004208,0.371932314735806
"GSE87473","IBD","validation","SRC_FAK",FALSE,106,21,NA,NA,"SMDH",0.459245013229961,0.0610556496378349,0.168123114743385,0.086942491852172,0.0554070784636675,0.0351520682439634,0.113490915043594,0.757295536831923,0.456945410745473,0.0955405583985755,0.36792822685122,0.364105790468677,FALSE,TRUE,0.0636154987082895,0.364043894292785,-0.104507616035095,0.363724488119033
"GSE87473","IBD","validation","TAM_AXL_AXIS",FALSE,106,21,NA,NA,"SMDH",0.926931572142842,0.042971671422199,0.407655194204938,0.120839518103588,0.000988558053040842,-0.0518632336752392,0.142210148961191,0.71597620300873,0.774519100010704,-0.0985368655687904,0.526333300494854,0.456243908865248,FALSE,TRUE,0.0592050346255135,0.535215844675476,-0.348450159579424,0.309411660227879
"GSE87473","IBD","validation","TGFB_SMAD",FALSE,106,21,NA,NA,"SMDH",1.63980402733368,0.0610733087376393,0.520872119592796,0.082730819686439,4.73296770264639e-09,0.180259628378614,0.0892842585347711,0.0457036458149188,1.31559250438222,0.455290669277953,0.395922079107153,0.286445091377802,FALSE,TRUE,0.118909850215313,0.359872448380739,-0.401962269377483,0.264321698391416
"GSE87473","IBD","validation","TIE_ANGPT_AXIS",FALSE,106,21,NA,NA,"SMDH",1.54998187176429,0.0386640876963297,0.63729457677549,0.120098384526323,4.91953543314197e-07,0.0168998679183519,0.0962532293428771,0.860919641831234,1.1496281004001,0.0304860009170169,0.554348468477497,0.308803203688941,FALSE,TRUE,0.0946820016748287,0.541460604894068,-0.542612575100661,0.202176176374372
