"accession","disease","role","feature","n_case","n_control","paired","npair","r_emp","effect_scale","yi","vi","mean_case","sd_case","mean_ctrl","sd_ctrl","beta_adj","se_beta_adj","p_adj","d_adj","se_d_adj","beta_unadj","d_unadj_same_den","sigma_full","joint_fallback","rank_full"
"GSE75214","IBD","discovery","IGF_INSR_AXIS",74,23,FALSE,NA,NA,"SMD",-0.792343574543436,0.0602278998476162,-0.110737252923438,0.419157486688346,0.231899706207948,0.46019512094595,-0.394223378340596,0.135705618906027,0.00461004125479491,-1.02438489071909,0.352629481737415,-0.342636959131386,-0.890338176831515,0.384839118491743,FALSE,TRUE
"GSE75214","IBD","discovery","JAK_STAT",74,23,FALSE,NA,NA,"SMD",1.9986431252197,0.0775823637747693,0.216947074397272,0.42785868310963,-0.566581230602581,0.213881300292772,0.338310099560081,0.104452550545128,0.00167574408914333,1.14212735305934,0.352629481737415,0.783528304999853,2.64517408791585,0.29621048708261,FALSE,TRUE
"GSE75214","IBD","discovery","PDGFR_KIT_CSF1R",74,23,FALSE,NA,NA,"SMD",1.40396132536988,0.0671521218219156,0.17026982689497,0.484232697368586,-0.464591204993309,0.301650872663474,0.135107397881132,0.118440188592916,0.256978629069539,0.402252413304276,0.352629481737415,0.634861031888279,1.89015839395103,0.335877159247601,FALSE,TRUE
"GSE75214","IBD","discovery","PI3K_AKT",74,23,FALSE,NA,NA,"SMD",0.103035733789023,0.0570464979007975,0.0282087527451328,0.382741242622042,-0.00939163179720814,0.282666699767688,-0.0183848852989896,0.121924909855198,0.880476235358319,-0.0531725025057145,0.352629481737415,0.037600384542341,0.108747294790212,0.345759263390204,FALSE,TRUE
"GSE75214","IBD","discovery","RAS_MAPK",74,23,FALSE,NA,NA,"SMD",0.484807092163534,0.0582033100357182,0.0473517022844572,0.347430221206631,-0.116014017482061,0.286462121314204,0.322627043551248,0.10672693827288,0.00325186089029984,1.06597086923892,0.352629481737415,0.163365719766519,0.539765967497689,0.302660281684429,FALSE,TRUE
"GSE75214","IBD","discovery","SRC_FAK",74,23,FALSE,NA,NA,"SMD",0.442037146996826,0.0579989745857854,0.060676004074686,0.390238308892268,-0.104569650106126,0.297692629247108,0.264111525969366,0.12805280793874,0.042008548757811,0.727305492340394,0.352629481737415,0.165245654180812,0.455050461845522,0.363136988171893,FALSE,TRUE
"GSE75214","IBD","discovery","TAM_AXL_AXIS",74,23,FALSE,NA,NA,"SMD",0.58353013792,0.0587469672792691,0.0982103000786037,0.53365336126755,-0.201612802649125,0.420765711339653,-0.209315838221613,0.131972662722808,0.116195924551432,-0.559289583377966,0.352629481737415,0.299823102727728,0.801123983910575,0.374253060386713,FALSE,TRUE
"GSE75214","IBD","discovery","TGFB_SMAD",74,23,FALSE,NA,NA,"SMD",0.933025068588864,0.0614790722109924,0.127770328857661,0.42645028952289,-0.24697695451401,0.286669056046571,-0.123196190175371,0.110383450823003,0.2673285463017,-0.393560885890623,0.352629481737415,0.37474728337167,1.19716261208168,0.313029558048127,FALSE,TRUE
"GSE75214","IBD","discovery","TIE_ANGPT_AXIS",74,23,FALSE,NA,NA,"SMD",1.0644650988347,0.0628324235925486,0.107936243841184,0.560990149839691,-0.454432873437265,0.376805527197334,-0.121270696124041,0.0898612823011106,0.180513938861788,-0.475884848614357,0.352629481737415,0.562369117278449,2.2068228417499,0.254832017613393,FALSE,TRUE
"GSE75214","IBD","discovery","VEGF_PDGF_AXIS",74,23,FALSE,NA,NA,"SMD",1.31504341869549,0.0659058939349051,0.110561274351131,0.397866899025344,-0.376634962087426,0.240997159906993,-0.0479037572468603,0.0884939636974639,0.589608254064388,-0.190886207210531,0.352629481737415,0.487196236438556,1.94137259968468,0.250954523885671,FALSE,TRUE
"GSE75214","IBD","discovery","WNT_CTNNB1",74,23,FALSE,NA,NA,"SMD",-0.352751473609286,0.0576331847033546,-0.0382751895759088,0.409324391685691,0.108234422204401,0.420945475705359,-0.243954860480106,0.14285163497218,0.0910922961665896,-0.60220295018098,0.352629481737415,-0.14650961178031,-0.361659203142491,0.405104060693808,FALSE,TRUE
"GSE87473","IBD","validation","EPH_RECEPTORS",106,21,FALSE,NA,NA,"SMD",0.452563214728321,0.0578593621010144,0.0524160092023103,0.454821099901319,-0.156341024442914,0.477366892371249,0.0657307847229554,0.11827579336368,0.579413607938274,0.173223360338439,0.311697638473445,0.208757033645224,0.550147012769216,0.37945681572354,FALSE,TRUE
"GSE87473","IBD","validation","ERBB_LIGANDS",106,21,FALSE,NA,NA,"SMD",1.17246939427142,0.0624651535072268,0.0512487421619049,0.431028416178636,-0.430658483838665,0.260419732767019,0.402053026707173,0.127350381448774,0.00201202031709167,0.984048713007863,0.311697638473445,0.481907226000571,1.17949661868965,0.408570247989299,FALSE,TRUE
"GSE87473","IBD","validation","ERBB_RECEPTORS",106,21,FALSE,NA,NA,"SMD",-1.31220226304145,0.0638320444467069,-0.178060882186356,0.479845131699267,0.421808631361349,0.285769406464286,-0.0844024554196322,0.0785891940639272,0.284973077628148,-0.334753986842767,0.311697638473445,-0.599869513547706,-2.37918091656392,0.252132786275898,FALSE,TRUE
"GSE87473","IBD","validation","FGFR_AXIS",106,21,FALSE,NA,NA,"SMD",-0.182370727762685,0.0571839511522721,-0.0590383320908077,0.31537672781973,-0.00416309056696127,0.19212967083628,-0.0197933323093352,0.0803560380818146,0.805851587419509,-0.0767774903493672,0.311697638473445,-0.0548752415238462,-0.212858717302959,0.25780124121364,FALSE,TRUE
"GSE87473","IBD","validation","HGF_MET_AXIS",106,21,FALSE,NA,NA,"SMD",1.39292753108723,0.0646917780204457,0.115332025157726,0.444631332553259,-0.470550655928587,0.233556749539731,0.251346960502588,0.108535225305106,0.0222520945269789,0.721832509269684,0.311697638473445,0.585882681086315,1.68257123531768,0.348206761644594,FALSE,TRUE
"GSE87473","IBD","validation","IGF_INSR_AXIS",106,21,FALSE,NA,NA,"SMD",-0.477021072754765,0.0579488724967895,-0.051143065178122,0.492790156275134,0.178535999424749,0.395770579426491,-0.242636999157294,0.139687766185462,0.0849327631882877,-0.541417346048755,0.311697638473445,-0.229679064602871,-0.512503163293877,0.448151506278937,FALSE,TRUE
"GSE87473","IBD","validation","JAK_STAT",106,21,FALSE,NA,NA,"SMD",1.90121535418812,0.0712837965879255,0.156206673411433,0.435386103467215,-0.616724166582751,0.15941426282026,0.337559911597654,0.107351546184918,0.0020939528769682,0.980112825827893,0.311697638473445,0.772930839994185,2.24422214762037,0.344409238102276,FALSE,TRUE
"GSE87473","IBD","validation","PDGFR_KIT_CSF1R",106,21,FALSE,NA,NA,"SMD",1.63885196264879,0.0676271664008276,0.139002344412535,0.454527259090827,-0.554618461079712,0.146641943434276,0.134889631195851,0.0865820134934854,0.121859084826298,0.48560639562239,0.311697638473445,0.693620805492247,2.49705404557552,0.277775647956543,FALSE,TRUE
"GSE87473","IBD","validation","PI3K_AKT",106,21,FALSE,NA,NA,"SMD",0.579934071815392,0.0583771182597827,0.0410058855011618,0.266139530327116,-0.117224230280705,0.296357035005823,0.0306473758870167,0.0834809808416077,0.714172223619614,0.114429832916265,0.311697638473445,0.158230115781867,0.590792692268013,0.267826799235503,FALSE,TRUE
"GSE87473","IBD","validation","RAS_MAPK",106,21,FALSE,NA,NA,"SMD",0.0841966970959964,0.0570809196619461,0.0287054629385421,0.307700781224057,0.00268630199444596,0.304366814352125,-0.022695767309727,0.0965530387743039,0.814559421942593,-0.0732676792319395,0.311697638473445,0.0260191609440962,0.0839964347501577,0.309765063499285,FALSE,TRUE
"GSE87473","IBD","validation","RET_ALK_NTRK",106,21,FALSE,NA,NA,"SMD",-0.427548759187028,0.0577726868181685,-0.0920354160714947,0.467997266146274,0.103243969004208,0.371932314735806,0.259473152159536,0.116569803415399,0.0278724943676209,0.693808914536645,0.311697638473445,-0.195279385075703,-0.522160296983072,0.373983595083703,FALSE,TRUE
"GSE87473","IBD","validation","SRC_FAK",106,21,FALSE,NA,NA,"SMD",0.459108016867266,0.0578828530767096,0.0636154987082895,0.364043894292785,-0.104507616035095,0.363724488119033,0.0351520682439634,0.113490915043594,0.757295536831923,0.0965435572961244,0.311697638473445,0.168123114743385,0.461742491178118,0.364105790468677,FALSE,TRUE
"GSE87473","IBD","validation","TAM_AXL_AXIS",106,21,FALSE,NA,NA,"SMD",0.800946536978101,0.0595786608875183,0.0592050346255135,0.535215844675476,-0.348450159579424,0.309411660227879,-0.0518632336752392,0.142210148961191,0.71597620300873,-0.113674358533863,0.311697638473445,0.407655194204938,0.893502765261769,0.456243908865248,FALSE,TRUE
"GSE87473","IBD","validation","TGFB_SMAD",106,21,FALSE,NA,NA,"SMD",1.49480078374969,0.0658499759583903,0.118909850215313,0.359872448380739,-0.401962269377483,0.264321698391416,0.180259628378614,0.0892842585347711,0.0457036458149188,0.629299065700741,0.311697638473445,0.520872119592796,1.81840127574677,0.286445091377802,FALSE,TRUE
"GSE87473","IBD","validation","TIE_ANGPT_AXIS",106,21,FALSE,NA,NA,"SMD",1.25986087594952,0.0633020233743335,0.0946820016748287,0.541460604894068,-0.542612575100661,0.202176176374372,0.0168998679183519,0.0962532293428771,0.860919641831234,0.0547269837762927,0.311697638473445,0.63729457677549,2.06375636380197,0.308803203688941,FALSE,TRUE
"GSE87473","IBD","validation","VEGF_PDGF_AXIS",106,21,FALSE,NA,NA,"SMD",1.14228580720652,0.0621900841562122,0.0991832114376951,0.394779415670644,-0.324482193461775,0.176724908106661,-0.0501090218780624,0.0727562386854867,0.492314943294116,-0.21467387632728,0.311697638473445,0.42366540489947,1.81504031263786,0.23341928107577,FALSE,TRUE
"GSE87473","IBD","validation","WNT_CTNNB1",106,21,FALSE,NA,NA,"SMD",0.772634922918364,0.0594032647025413,-0.00550103755621371,0.48469846575671,-0.363288138229806,0.301274142795314,0.479899358501501,0.105529430727253,1.29773049256347e-05,1.41745762977199,0.311697638473445,0.357787100673593,1.05678002418542,0.338563459268053,FALSE,TRUE
"GSE179285","IBD","validation","EPH_RECEPTORS",22,31,FALSE,NA,NA,"SMD",0.208419636384405,0.0781224094502085,0.0744893501651476,0.481867044828657,-0.0226814034057496,0.442873531678066,-0.0867880609859565,0.14427689052994,0.550372231080267,-0.206999017424072,0.344116163414811,0.0971707535708972,0.231762874789737,0.419267985258871,FALSE,TRUE
"GSE179285","IBD","validation","ERBB_LIGANDS",22,31,FALSE,NA,NA,"SMD",0.201931717706785,0.0780972931651652,0.0614073658892772,0.41417679684526,-0.0190599780919919,0.376751186608929,0.0322953413318443,0.117548330695675,0.784719365410508,0.0945428054104634,0.344116163414811,0.0804673439812692,0.235563648816945,0.341594912395841,FALSE,TRUE
"GSE179285","IBD","validation","ERBB_RECEPTORS",22,31,FALSE,NA,NA,"SMD",-1.19399351021622,0.0911618599936788,-0.293789116965485,0.370080424812776,0.243199476384381,0.487736399478006,-0.280224040451529,0.12879422409952,0.0346359127029318,-0.748710762233134,0.344116163414811,-0.536988593349866,-1.43474178157466,0.374275427290135,FALSE,TRUE
"GSE179285","IBD","validation","FGFR_AXIS",22,31,FALSE,NA,NA,"SMD",-0.0299524883581882,0.0777210736646259,-0.00583273964641946,0.264029382995387,0.00247065955100263,0.279305449060287,-0.106034929443635,0.0916337266328779,0.253054111264429,-0.398197633653939,0.344116163414811,-0.00830339919742211,-0.0311821201659315,0.266287191289004,FALSE,TRUE
"GSE179285","IBD","validation","HGF_MET_AXIS",22,31,FALSE,NA,NA,"SMD",1.22710977477689,0.0919182552475896,0.290533184403563,0.51849019462606,-0.286696189743164,0.420639931799303,0.317123521114332,0.135313085136193,0.0233780542702712,0.80648024028587,0.344116163414811,0.577229374146728,1.4679582350944,0.393219207704236,FALSE,TRUE
"GSE179285","IBD","validation","IGF_INSR_AXIS",22,31,FALSE,NA,NA,"SMD",-0.371310765372229,0.0790132862393661,-0.100940912956747,0.453482047622799,0.0591056693108801,0.403253897061746,-0.0872988814942979,0.140936099607253,0.538629852817582,-0.213153026470417,0.344116163414811,-0.160046582267627,-0.390777210459672,0.409559662088185,FALSE,TRUE
"GSE179285","IBD","validation","JAK_STAT",22,31,FALSE,NA,NA,"SMD",1.35757475450049,0.0950994893485714,0.294924761542172,0.315505873252541,-0.207159200774949,0.394992517613814,0.294899515088831,0.0985263275419688,0.00439151296384462,1.02997536046423,0.344116163414811,0.502083962317121,1.75359430453833,0.286317058066236,FALSE,TRUE
"GSE179285","IBD","validation","PDGFR_KIT_CSF1R",22,31,FALSE,NA,NA,"SMD",0.91726666321888,0.0856501395126811,0.230236230637711,0.477915319038911,-0.18355064218968,0.419414205591341,0.131541123762748,0.105422244183353,0.218301864997035,0.429372635643979,0.344116163414811,0.413786872827391,1.35067084040749,0.306356560346378,FALSE,TRUE
"GSE179285","IBD","validation","PI3K_AKT",22,31,FALSE,NA,NA,"SMD",-0.0552305038062131,0.0777413874098319,0.0142401806764011,0.307098930003013,0.0323736681615322,0.334449504971837,-0.0736703893020379,0.11097174691961,0.510019602491332,-0.228447081600487,0.344116163414811,-0.0181334874851311,-0.0562307642794359,0.32248338996457,FALSE,TRUE
"GSE179285","IBD","validation","RAS_MAPK",22,31,FALSE,NA,NA,"SMD",0.0740104896030748,0.0777642849949319,0.00790209798120454,0.345509513530479,-0.0175122530092017,0.333177112702238,0.134109238078365,0.0961265412946297,0.169533990256991,0.48008755817566,0.344116163414811,0.0254143509904063,0.0909789205011643,0.279343290186445,FALSE,TRUE
"GSE179285","IBD","validation","RET_ALK_NTRK",22,31,FALSE,NA,NA,"SMD",0.176993075963522,0.0780081434512314,0.0294951037850694,0.308435704959043,-0.0287394750158342,0.334720197223292,0.0686804751861287,0.106371708098824,0.521636354617658,0.222183718255231,0.344116163414811,0.0582345788009036,0.188390881308655,0.30911569815045,FALSE,TRUE
"GSE179285","IBD","validation","SRC_FAK",22,31,FALSE,NA,NA,"SMD",0.462224409786983,0.0797281892631549,0.104255084782421,0.388359358553661,-0.0708298024674391,0.362185159853946,0.207301411424127,0.117000655451587,0.0829112148899613,0.609703989216226,0.344116163414811,0.175084887249861,0.514950445702988,0.340003370636648,FALSE,TRUE
"GSE179285","IBD","validation","TAM_AXL_AXIS",22,31,FALSE,NA,NA,"SMD",0.373421684333348,0.0790281170869986,0.0964712374875991,0.509963462170436,-0.0834084183789629,0.448155698041366,0.108642292526821,0.140632520542235,0.44367049269303,0.265838717423056,0.344116163414811,0.179879655866562,0.440150662268675,0.408677462711077,FALSE,TRUE
"GSE179285","IBD","validation","TGFB_SMAD",22,31,FALSE,NA,NA,"SMD",0.680766679601037,0.0820847163108162,0.198382287915587,0.363306032137716,-0.0938678654002813,0.460117290272598,0.157547043473345,0.137196395203119,0.256642547971756,0.39515968387602,0.344116163414811,0.292250153315868,0.733022185951433,0.398692098161449,FALSE,TRUE
"GSE179285","IBD","validation","TIE_ANGPT_AXIS",22,31,FALSE,NA,NA,"SMD",1.08248339717794,0.0887670468118622,0.26250027415015,0.484433202349588,-0.222540897195593,0.40868894836487,0.148637856231603,0.10622524239535,0.168297255785319,0.481511622578898,0.344116163414811,0.485041171345744,1.57128854891679,0.308690069484768,FALSE,TRUE
"GSE179285","IBD","validation","VEGF_PDGF_AXIS",22,31,FALSE,NA,NA,"SMD",1.51298160058874,0.0993080186850149,0.267854875478331,0.290965106367376,-0.200020646612686,0.313902488282334,0.303029061506234,0.0847166481264225,0.000818476155276755,1.23089381313934,0.344116163414811,0.467875522091017,1.90049456840404,0.246186192725571,FALSE,TRUE
"GSE179285","IBD","validation","WNT_CTNNB1",22,31,FALSE,NA,NA,"SMD",0.174619004868147,0.0780002684316287,0.0230422885247505,0.467017730736574,-0.0526306670166726,0.396502081485441,0.0884108970972357,0.140750462650317,0.532953227182839,0.2161528860388,0.344116163414811,0.0756729555414231,0.185010312895873,0.40902020193876,FALSE,TRUE
"GSE4302","Asthma","discovery","EPH_RECEPTORS",42,28,FALSE,NA,NA,"SMD",0.36427411245268,0.0604716354452609,0.0506621000707586,0.431227397256266,-0.106518804610729,0.419760208171872,0.0625334728533149,0.100346024051062,0.535381846534408,0.160756497025965,0.25796224935038,0.157180904681488,0.404069220579498,0.388994995600175,FALSE,TRUE
"GSE4302","Asthma","discovery","ERBB_LIGANDS",42,28,FALSE,NA,NA,"SMD",-0.409440561739827,0.0607212493352226,-0.0589442855663309,0.373072465998613,0.102264539437984,0.412885486997049,-0.115918414485554,0.0874592778230045,0.189750988397391,-0.341902833937623,0.25796224935038,-0.161208825004315,-0.475487474266642,0.339039057238999,FALSE,TRUE
"GSE4302","Asthma","discovery","ERBB_RECEPTORS",42,28,FALSE,NA,NA,"SMD",-0.195456098245514,0.0597966887119621,-0.0428566752145813,0.445608105331674,0.044461662800681,0.435935615120091,-0.116094358023529,0.097055405591297,0.236044651930151,-0.308565623420808,0.25796224935038,-0.0873183380152624,-0.232082229183675,0.376238793992955,FALSE,TRUE
"GSE4302","Asthma","discovery","FGFR_AXIS",42,28,FALSE,NA,NA,"SMD",0.163192408272573,0.0597140363960795,0.00361527031788615,0.305751104443632,-0.0482904456653327,0.327438556429415,0.053790806575502,0.0815283086224046,0.511761967327475,0.170198519913542,0.25796224935038,0.0519057159832189,0.164233938805073,0.316047440382131,FALSE,TRUE
"GSE4302","Asthma","discovery","HGF_MET_AXIS",42,28,FALSE,NA,NA,"SMD",-0.524636118371013,0.0614898313573767,-0.0715390606034002,0.403537113044891,0.126347357736842,0.321151955959609,-0.185821722282169,0.0970315761927005,0.0599553901864501,-0.494014333672918,0.25796224935038,-0.197886418340243,-0.526088801129663,0.376146418466472,FALSE,TRUE
"GSE4302","Asthma","discovery","IGF_INSR_AXIS",42,28,FALSE,NA,NA,"SMD",-0.861105512994113,0.0648202574131585,-0.170360158035091,0.496787418004871,0.221929710560454,0.369337800403631,-0.289142070934943,0.103318495289434,0.0067754008750698,-0.721920492466101,0.25796224935038,-0.392289868595546,-0.979456549544045,0.40051788798407,FALSE,TRUE
