"module","accession","n_members","n_full","n_common","effect_full","effect_common","sign_agree"
"SRC_FAK","GSE66676",5,5,3,-0.118070571055445,-0.087754929032965,TRUE
"SRC_FAK","GSE76925",5,5,3,-0.385782013064185,-0.72258324590513,TRUE
"SRC_FAK","GSE10072",5,5,3,-0.973035534534643,0.548969815248556,FALSE
"SRC_FAK","GSE179285",5,5,3,0.321777920346353,-0.053944778919448,FALSE
"SRC_FAK","GSE19804",5,5,3,-0.690807638107107,0.568745620746631,FALSE
"SRC_FAK","GSE23878",5,5,3,-0.603779574106372,0.285693955879554,FALSE
"SRC_FAK","GSE32863",5,5,3,0.515344655322865,0.765919904909685,TRUE
"SRC_FAK","GSE41258",5,5,3,-0.660953628271507,0.448898857662391,FALSE
"SRC_FAK","GSE4302",5,5,3,0.492227295788702,0.271537583441476,TRUE
"SRC_FAK","GSE43696",5,5,3,-0.140061526772084,-0.245889795338715,TRUE
"SRC_FAK","GSE44076",5,5,3,-0.479885050338469,0.839712978875463,FALSE
"SRC_FAK","GSE67472",5,5,3,0.386365016710163,0.241236672648916,TRUE
"SRC_FAK","GSE75214",5,5,3,1.21979571743962,-0.581140801032107,FALSE
"SRC_FAK","GSE87473",5,5,3,0.687859007214721,-0.499616839058242,FALSE
"TGFB_SMAD","GSE13911",5,5,3,0.0578026268433241,-0.494593030591054,FALSE
"TGFB_SMAD","GSE27342",5,5,3,0.238933197016155,0.102871266302275,TRUE
"TGFB_SMAD","GSE63089",5,5,3,0.764501480854769,0.590763500896212,TRUE
"TGFB_SMAD","GSE15471",5,5,3,1.21722655383702,1.00330150881718,TRUE
"TGFB_SMAD","GSE20347",5,5,3,0.126333924185014,-0.353496840842344,FALSE
"TGFB_SMAD","GSE23400",5,5,3,0.688656677100648,0.268685921491393,TRUE
"TGFB_SMAD","GSE28735",5,5,3,0.821237340086295,0.594538368092573,TRUE
"TGFB_SMAD","GSE33814",5,5,3,-0.479479150381332,-0.361575855445422,TRUE
"TGFB_SMAD","GSE47460",5,4,3,-0.193817305202024,-0.350615717999731,TRUE
"TGFB_SMAD","GSE57957",5,5,3,0.698390786898359,0.710083834850566,TRUE
"TGFB_SMAD","GSE62232",5,5,3,1.10685743438047,0.903635242535425,TRUE
"TGFB_SMAD","GSE62452",5,5,3,0.825966131458838,0.631368230829122,TRUE
"TGFB_SMAD","GSE66676",5,5,3,-0.367986932027279,-0.310337155051093,TRUE
"TGFB_SMAD","GSE76925",5,4,3,0.244643996261384,0.132892077048062,TRUE
"TGFB_SMAD","GSE10072",5,5,3,-1.06305656155908,-1.21897818712059,TRUE
"TGFB_SMAD","GSE179285",5,5,3,0.992463496041599,0.876200882833174,TRUE
"TGFB_SMAD","GSE19804",5,5,3,-0.841989505758013,-0.914011704569934,TRUE
"TGFB_SMAD","GSE23878",5,5,3,-0.80124623661995,-0.992948709721213,TRUE
"TGFB_SMAD","GSE32863",5,5,3,-0.875795382564462,-0.914375352201641,TRUE
"TGFB_SMAD","GSE41258",5,5,3,-0.45350933624168,-1.12766083250966,TRUE
"TGFB_SMAD","GSE4302",5,5,3,0.24486992069358,0.116179459536588,TRUE
"TGFB_SMAD","GSE43696",5,5,3,-0.218284722507503,-0.570805333832715,TRUE
"TGFB_SMAD","GSE44076",5,5,3,-0.469700736717817,-1.16085906812023,TRUE
"TGFB_SMAD","GSE67472",5,5,3,0.281972233559806,-0.294911310107349,FALSE
"TGFB_SMAD","GSE75214",5,5,3,1.20326843820795,0.597619986889184,TRUE
"TGFB_SMAD","GSE87473",5,5,3,1.10447805529055,0.474728495565059,TRUE
"VEGF_PDGF_AXIS","GSE13911",9,9,5,0.405511348726823,0.275253151297097,TRUE
"VEGF_PDGF_AXIS","GSE27342",9,9,5,0.37281077841458,0.307553701808548,TRUE
"VEGF_PDGF_AXIS","GSE63089",9,8,5,0.667160744537152,0.636152407961201,TRUE
"VEGF_PDGF_AXIS","GSE15471",9,9,5,0.837766932351128,0.965879494575734,TRUE
"VEGF_PDGF_AXIS","GSE20347",9,9,5,1.45974391901143,1.05446431792658,TRUE
"VEGF_PDGF_AXIS","GSE23400",9,9,5,0.939406097619452,0.836778531252662,TRUE
"VEGF_PDGF_AXIS","GSE28735",9,9,5,4.86117785812891e-05,0.146015750460233,TRUE
"VEGF_PDGF_AXIS","GSE33814",9,9,5,0.416618017866475,0.293974256235182,TRUE
"VEGF_PDGF_AXIS","GSE47460",9,7,5,-0.503730640655223,-0.503863933656979,TRUE
"VEGF_PDGF_AXIS","GSE57957",9,9,5,0.715145298687333,0.475756715510793,TRUE
"VEGF_PDGF_AXIS","GSE62232",9,9,5,0.181545669867883,-0.411454150001805,FALSE
"VEGF_PDGF_AXIS","GSE62452",9,9,5,0.0354955877155879,0.154470920397841,TRUE
"VEGF_PDGF_AXIS","GSE66676",9,9,5,-0.35818952850131,-0.402436352862033,TRUE
"VEGF_PDGF_AXIS","GSE76925",9,8,5,-0.176347174162223,-0.0925882158065158,TRUE
"VEGF_PDGF_AXIS","GSE10072",9,9,5,-0.749822094552433,-0.474101536083225,TRUE
"VEGF_PDGF_AXIS","GSE179285",9,9,5,1.07881548073361,1.13860548057094,TRUE
"VEGF_PDGF_AXIS","GSE19804",9,9,5,-1.21716576300821,-1.2320230488473,TRUE
"VEGF_PDGF_AXIS","GSE23878",9,9,5,0.517922428896131,0.392597696549008,TRUE
"VEGF_PDGF_AXIS","GSE32863",9,9,5,-0.803533638900298,-1.083382013402,TRUE
"VEGF_PDGF_AXIS","GSE41258",9,9,5,1.22842326778188,1.23435960100249,TRUE
"VEGF_PDGF_AXIS","GSE4302",9,9,5,-0.187691096320414,-0.340623816179081,TRUE
"VEGF_PDGF_AXIS","GSE43696",9,9,5,-0.0785744738232667,-0.30950070197373,TRUE
"VEGF_PDGF_AXIS","GSE44076",9,9,5,0.555735195342196,0.579620193164068,TRUE
"VEGF_PDGF_AXIS","GSE67472",9,9,5,-0.252800202745501,-0.205862501823822,TRUE
"VEGF_PDGF_AXIS","GSE75214",9,9,5,1.30394024807021,1.4111126387296,TRUE
"VEGF_PDGF_AXIS","GSE87473",9,9,5,0.689226429622516,1.08275091061357,TRUE
"WNT_CTNNB1","GSE13911",4,4,3,0.999329640621077,1.23406088581786,TRUE
"WNT_CTNNB1","GSE27342",4,4,3,0.271207473345039,0.281111888728674,TRUE
"WNT_CTNNB1","GSE63089",4,4,3,0.963050813343709,1.00557471868655,TRUE
"WNT_CTNNB1","GSE15471",4,4,3,0.953992832659383,0.935998998627188,TRUE
"WNT_CTNNB1","GSE20347",4,3,3,0.637423866821367,0.637423866821367,TRUE
"WNT_CTNNB1","GSE23400",4,3,3,0.603167414764024,0.603167414764024,TRUE
"WNT_CTNNB1","GSE28735",4,4,3,0.295450148097463,0.107100483706061,TRUE
"WNT_CTNNB1","GSE33814",4,4,3,0.208042908559242,0.308695839434898,TRUE
"WNT_CTNNB1","GSE47460",4,4,3,-0.264510453813106,-0.0660960305159385,TRUE
"WNT_CTNNB1","GSE57957",4,4,3,0.0565141339965675,-0.250318452010548,FALSE
"WNT_CTNNB1","GSE62232",4,4,3,-0.156892753034674,-0.257546917034313,TRUE
"WNT_CTNNB1","GSE62452",4,4,3,0.305119816401814,0.0857432206314698,TRUE
"WNT_CTNNB1","GSE66676",4,4,3,-0.0358120845792082,-0.0650779247886174,TRUE
"WNT_CTNNB1","GSE76925",4,4,3,-0.402587710487733,-0.557561066676227,TRUE
"WNT_CTNNB1","GSE10072",4,3,3,0.23933896269929,0.23933896269929,TRUE
"WNT_CTNNB1","GSE179285",4,4,3,0.298930644644021,0.409122047193083,TRUE
"WNT_CTNNB1","GSE19804",4,4,3,-1.06591842402681,-1.09212446917116,TRUE
"WNT_CTNNB1","GSE23878",4,4,3,1.49643445312482,1.37654346272058,TRUE
"WNT_CTNNB1","GSE32863",4,4,3,-1.15486582918941,-0.565909444130778,TRUE
"WNT_CTNNB1","GSE41258",4,3,3,1.92319340006892,1.92319340006892,TRUE
"WNT_CTNNB1","GSE4302",4,4,3,-0.257854478843497,-0.291961260249424,TRUE
"WNT_CTNNB1","GSE43696",4,4,3,-0.648281958230959,-0.479179457786018,TRUE
"WNT_CTNNB1","GSE44076",4,4,3,1.77818095644155,1.75694822808603,TRUE
"WNT_CTNNB1","GSE67472",4,4,3,-0.566957649111971,-0.625301855913745,TRUE
"WNT_CTNNB1","GSE75214",4,4,3,-0.932437119834266,0.0172168281201264,FALSE
"WNT_CTNNB1","GSE87473",4,4,3,0.67587289159277,0.914966981652511,TRUE
