"disease","feature","k","est","se","p","ci_lo","ci_hi","I2","tau2","measures","cohorts","fdr"
"PAAD","RAS_MAPK",3,1.14665447828512,0.136666668089125,0.0139099096770086,0.558625265765683,1.73468369080455,0,0,"SMCRPH 3","GSE15471;GSE28735;GSE62452",0.111279277416069
"STAD","RAS_MAPK",3,0.889884117226223,0.276131208423156,0.0842907091016601,-0.298212580464685,2.07798081491713,82.2046989060594,0.184504635456738,"SMCRPH 3","GSE13911;GSE27342;GSE63089",0.16858141820332
"Asthma","RET_ALK_NTRK",3,0.0846109462172257,0.253172401026567,0.770017416270771,-1.00470197615696,1.17392386859141,72.5916423813638,0.139336449948912,"SMDH 3","GSE4302;GSE43696;GSE67472",0.770017416270771
"COPD","RET_ALK_NTRK",2,0.702221519290602,0.110518875643993,0.0993789829428617,-0.702053941853804,2.10649698043501,0,0,"SMDH 2","GSE47460;GSE76925",0.647626107011489
"CRC","RET_ALK_NTRK",3,-1.14327080475195,0.224288620203821,0.03639884417502,-2.10830684872366,-0.178234760780242,68.0039010778241,0.101608697171086,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.0883971929964771
"ESCC","RET_ALK_NTRK",2,-0.439919234041001,0.351617990959259,0.429273257390736,-4.90764941609178,4.02781094800977,71.7290530694654,0.181857302904978,"SMCRPH 2","GSE20347;GSE23400",0.556341190807378
"HCC","RET_ALK_NTRK",2,-1.16964025428324,0.513438571211655,0.263334426754963,-7.69349585954755,5.35421535098107,82.4638523418975,0.437442440045328,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",0.512913904699689
"IBD","RET_ALK_NTRK",2,-0.241989786764397,0.286289097216662,0.553259730746848,-3.87963766973393,3.39565809620513,43.8997521548127,0.0775898645176629,"SMCRPH 1|SMDH 1","GSE179285;GSE87473",0.723493494053571
"LUAD","RET_ALK_NTRK",3,-0.997745912743959,0.276438112178795,0.0689220514078445,-2.18716311071684,0.191671285228922,79.5521428100089,0.181876520560823,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.130215398348004
"NAFLD","RET_ALK_NTRK",1,-0.404519329702835,0.318617632302728,0.204224483112207,-1.02899841385561,0.219959754449938,0,0,"SMDH 1","GSE33814",NA
