accession,disease_e,sample,epic_cancer,epic_caf,epic_endo,epic_immune,pos,disease_x,epi,fib,end,imm
GSE43696,Asthma,GSM1068470,0.954414824558405,0.000534124078275,0.0040124290365669,0.0410386223267528,12,Asthma,0.18349333201156,0.079823837051898,3.8242226135088496e-18,0.179893414504579
GSE43696,Asthma,GSM1068471,0.946126132631789,0.0005523376774332,0.0031443638989155,0.0501771657918627,13,Asthma,0.172170469299183,0.0494193450754764,7.665255148858941e-19,0.300696376134846
GSE43696,Asthma,GSM1068472,0.949756782768091,0.0006854015365737,0.003452183626716,0.0461056320686197,14,Asthma,0.146078528680959,0.072305170274951,0.0,0.396845157426439
GSE43696,Asthma,GSM1068473,0.948544624048641,0.000666828290688,0.0040452597577961,0.0467432879028749,15,Asthma,0.144777436299737,0.0,0.0,0.324096351686693
GSE43696,Asthma,GSM1068474,0.942065350920658,0.000589562616211,0.0028271737827976,0.0545179126803335,16,Asthma,0.176638579897013,0.0940861438225454,2.7852343340474097e-18,0.323372272809716
GSE43696,Asthma,GSM1068475,0.921910686465793,0.0007445856082794,0.0029498096369134,0.074394918289014,17,Asthma,0.179648639296826,0.0637852973421183,0.0,0.210526604475928
GSE43696,Asthma,GSM1068476,0.930295583897852,0.0005480919524082,0.0021308789052179,0.0670254452445216,18,Asthma,0.140971134969996,0.0080171182729731,1.10212211452524e-18,0.57100281532835
GSE43696,Asthma,GSM1068477,0.949223286659493,0.0008555947659782,0.0034648463354498,0.0464562722390785,19,Asthma,0.20921316457081,0.035868193700145,5.33834254754693e-18,0.198011643635489
GSE43696,Asthma,GSM1068478,0.949985253045242,0.0005176203879956,0.0036645489213242,0.0458325776454376,20,Asthma,0.206065566368085,0.0998090687827817,0.0281831817812612,0.187132039628053
GSE43696,Asthma,GSM1068479,0.926987728592358,0.0005584781033012,0.0045406968683468,0.0679130964359941,21,Asthma,0.151505253604177,0.0384344094866,0.0070255598285294,0.469864159632414
GSE43696,Asthma,GSM1068480,0.947038658474885,0.0005502872271426,0.0026561769267152,0.0497548773712576,22,Asthma,0.137344969374447,0.0655164329426018,0.020889592396614,0.497652443259519
GSE43696,Asthma,GSM1068481,0.947909407910899,0.0005539806623993,0.002287472104596,0.0492491393221056,23,Asthma,0.146686042483034,0.0305408453737022,6.53732405830413e-19,0.448609996844824
GSE43696,Asthma,GSM1068482,0.958782683797695,0.0005651655167279,0.0068889309898259,0.0337632196957506,24,Asthma,0.121348369172114,0.0598227016583557,0.0734759299615275,0.669796732276194
GSE43696,Asthma,GSM1068483,0.940993767289877,0.0005744886034512,0.0046015373502463,0.0538302067564249,25,Asthma,0.151947177321751,0.0378027714028569,4.82975342166695e-20,0.336880095586033
GSE43696,Asthma,GSM1068484,0.944586253256497,0.0007277586434483,0.0043070664251165,0.0503789216749378,26,Asthma,0.16918062590448,0.0001946790022337,0.0,0.25699724433294
GSE43696,Asthma,GSM1068485,0.936539647324197,0.0005320169615123,6.47683744446102e-07,0.062927688030546,27,Asthma,0.0892806959684288,4.77148189731089e-18,0.0,0.584747331783494
GSE43696,Asthma,GSM1068486,0.946513281506224,0.0004921427776376,0.0037808063153457,0.0492137694007923,28,Asthma,0.142952253414474,0.0377186757781216,0.0,0.503294846607289
GSE43696,Asthma,GSM1068487,0.94762306594128,0.0008109394341618,0.0037082030927275,0.0478577915318302,29,Asthma,0.158227243409941,0.0342981881849224,0.0,0.318478808737913
GSE43696,Asthma,GSM1068488,0.943877164055414,0.0003620362087029,0.0041391452991989,0.0516216544366845,30,Asthma,0.181934420511912,0.0526020240003266,0.0165144682075079,0.451914636510205
GSE43696,Asthma,GSM1068489,0.935715517221761,0.0006028833916103,0.0038995386397438,0.0597820607468844,31,Asthma,0.196775482627595,0.0,0.0090208340669924,0.282339880135778
GSE43696,Asthma,GSM1068490,0.94648066686956,0.0007907270976165,0.0038238883256588,0.0489047177071643,32,Asthma,0.177001725493443,0.044138429483133,5.459736682668671e-19,0.328100684584609
GSE43696,Asthma,GSM1068491,0.935430417420444,0.000604029113142,0.0013987353204248,0.0625668181459888,33,Asthma,0.123172716786656,0.0,0.0,0.516183089271526
GSE43696,Asthma,GSM1068492,0.942243429502242,0.0003475467567076,0.0010613607672415,0.0563476629738093,34,Asthma,0.160018425607402,3.99183273403759e-06,1.67564256239817e-18,0.530213269152073
GSE43696,Asthma,GSM1068493,0.953120617359361,0.0006383347057604,0.0031837671343829,0.0430572808004956,35,Asthma,0.18102888108709,0.154568042886643,0.0,0.354072229939304
GSE43696,Asthma,GSM1068494,0.957008932485654,0.0004219373547317,0.0040036655543789,0.0385654646052354,36,Asthma,0.187934590034076,0.0356390753230657,0.0431546097930158,0.287001282190533
GSE43696,Asthma,GSM1068495,0.963882867648339,0.00052166258065,0.0038053107481285,0.0317901590228822,37,Asthma,0.178821576130062,0.0865953254339826,0.019843002967483,0.197237153004745
GSE43696,Asthma,GSM1068496,0.948640139203675,0.0004474748657664,0.003407459376812,0.0475049265537465,38,Asthma,0.160648982475414,0.0241713013091848,0.0004371676006007,0.366936827349858
GSE43696,Asthma,GSM1068497,0.948346017874437,0.0006504679152104,0.0044421880952719,0.0465613261150803,39,Asthma,0.180162182335681,0.044020591664215,9.63343982149291e-19,0.238679497753148
GSE43696,Asthma,GSM1068498,0.968090319124662,0.0005075288448674,0.0035099104465655,0.0278922415839052,40,Asthma,0.169511936487518,0.073132637200935,5.7693938437438805e-19,0.140086945073132
GSE43696,Asthma,GSM1068499,0.95894814516038,0.000769909890127,0.0036567854001531,0.0366251595493401,41,Asthma,0.17482033835899,0.059257955946167,0.012989473453935,0.467214241181353
GSE43696,Asthma,GSM1068500,0.940207020349927,0.0008583822542931,0.0038629088143415,0.0550716885814383,42,Asthma,0.189667723038491,0.0647007179216806,0.00493138237292,0.289315218232201
GSE43696,Asthma,GSM1068501,0.953787766318462,0.0004225245667587,0.0046088747598395,0.0411808343549396,43,Asthma,0.158403441494616,0.0207220597553197,0.0,0.405477719343258
GSE43696,Asthma,GSM1068502,0.934875221281424,0.0003636159957127,0.0008679246052449,0.0638932381176187,44,Asthma,0.0956832905107428,4.69530975628099e-18,3.28055398815067e-18,0.504834971766298
GSE43696,Asthma,GSM1068503,0.95026803420908,0.0004361806520904,0.0036860076745722,0.0456097774642577,45,Asthma,0.145206168514719,0.0236017037174978,0.0,0.387271373208842
GSE43696,Asthma,GSM1068504,0.947445520092368,0.0003533139423625,0.0033062278877202,0.0488949380775489,46,Asthma,0.172484887040002,0.0784854354353485,3.1892088670457703e-19,0.302156216221841
GSE43696,Asthma,GSM1068505,0.939219127577025,0.0014907414860081,0.0039871538878386,0.0553029770491279,47,Asthma,0.205014680470959,0.0252998890637757,0.0092543448171176,0.194621712191939
GSE43696,Asthma,GSM1068506,0.947071323074274,0.0003693368674097,0.0051407376882217,0.0474186023700949,48,Asthma,0.185554733271462,0.0,0.0038120429598324,0.38475658011274
GSE43696,Asthma,GSM1068507,0.948815081971982,0.0005784903444121,0.0039025940550008,0.0467038336286054,49,Asthma,0.193632485565288,0.0515340006321275,0.0,0.377386881093742
GSE43696,Asthma,GSM1068508,0.957943001600527,0.0004040562975648,0.0034297885992087,0.0382231535026997,50,Asthma,0.178516943203666,0.0367852903881433,9.36180944054991e-19,0.163933643828405
GSE43696,Asthma,GSM1068509,0.947418170923261,0.0006287727610437,0.0034789046734941,0.048474151642201,51,Asthma,0.176318028866043,0.0222294110022097,0.0169510332574228,0.366763933877861
GSE43696,Asthma,GSM1068510,0.955275705082437,0.0004617115450779,0.0036603835957224,0.040602199776763,52,Asthma,0.168317007356282,0.0194897919966729,0.0032927767559007,0.447224685214953
GSE43696,Asthma,GSM1068511,0.938957829090027,0.0006272132111029,0.0043483867680932,0.0560665709307764,53,Asthma,0.179522773514786,1.6528890191600802e-17,0.0,0.293454302461915
GSE43696,Asthma,GSM1068512,0.939491131062702,0.0003211510384815,0.0023294953766128,0.0578582225222036,54,Asthma,0.16787917954923,0.0344660465003645,0.0,0.369586357215341
GSE43696,Asthma,GSM1068513,0.944817256712688,0.0005573655144198,0.0041631543915107,0.0504622233813811,55,Asthma,0.186316424410803,0.0227315459481027,6.010928754244891e-19,0.373549659257873
GSE43696,Asthma,GSM1068514,0.947617386638316,0.000275765116366,0.0037343290481934,0.0483725191971245,56,Asthma,0.14228778386288,0.0,3.55152491349063e-18,0.506809873568565
GSE43696,Asthma,GSM1068515,0.932703248179263,0.0003711004616429,0.0037078285188364,0.0632178228402573,57,Asthma,0.142390756442856,0.0458617152334137,0.0063014323914271,0.377902726631714
GSE43696,Asthma,GSM1068516,0.956275246891731,0.0003228588974927,0.0037768808094375,0.0396250134013385,58,Asthma,0.178519233613559,0.000286543917363,0.0262433920357428,0.32873751842112
GSE43696,Asthma,GSM1068517,0.961890966760438,0.0005499281386632,0.0038207065553616,0.0337383985455376,59,Asthma,0.185578609697248,0.0788319023301331,0.0149951280137676,0.174086415447844
GSE43696,Asthma,GSM1068518,0.941266878872233,0.0003372349380229,0.0033250294152874,0.0550708567744565,60,Asthma,0.162956526929476,0.0644172622485742,0.0059866619581383,0.35158629072846
GSE43696,Asthma,GSM1068519,0.954928972768933,0.0007186842965959,0.00288806304621,0.0414642798882615,61,Asthma,0.189667120579281,4.71773269037574e-18,0.0130080485425355,0.471659515607218
GSE43696,Asthma,GSM1068520,0.959663027379487,0.0004273917416958,0.0038924936767926,0.0360170872020242,62,Asthma,0.180406741334585,0.0009096151336314,1.7503564420899798e-18,0.214176299210886
GSE43696,Asthma,GSM1068521,0.96067572323837,0.0007241662481395,0.0029414787027172,0.0356586318107735,63,Asthma,0.179339046272227,0.0334929235099263,0.0,0.299962326288274
GSE43696,Asthma,GSM1068522,0.933947376258933,0.0009982706137973,0.0045745113052066,0.0604798418220629,64,Asthma,0.176615234720165,0.0,3.1155012975589e-18,0.288254273525336
GSE43696,Asthma,GSM1068523,0.951677733478568,0.0007083497246816,0.0041672270428882,0.0434466897538623,65,Asthma,0.188966991336906,0.0128418786456206,0.0,0.135853752578739
GSE43696,Asthma,GSM1068524,0.954689229295259,0.0004794059498407,0.004169531374988,0.0406618333799119,66,Asthma,0.178676359582543,0.0440716230639079,0.0303374095506695,0.245759514666422
GSE43696,Asthma,GSM1068525,0.948942215343128,0.0005109083061978,0.0039920438349662,0.0465548325157074,67,Asthma,0.169473319873055,0.0262078399995549,0.0104179030205149,0.268332436236718
GSE43696,Asthma,GSM1068526,0.947862521186261,0.0011385453612204,0.0043259434151681,0.0466729900373499,68,Asthma,0.18584817849799,0.0379668786291087,0.0005897043897076,0.340801697551014
GSE43696,Asthma,GSM1068527,0.948893026824407,0.0010013993839547,0.004379411742004,0.0457261620496338,69,Asthma,0.204175776307759,0.0418444427601798,0.0087149805685846,0.219085251815333
GSE43696,Asthma,GSM1068528,0.936448531241503,0.0009187555490366,0.0037210366199422,0.0589116765895185,70,Asthma,0.139920762292224,0.0463192543903572,0.0,0.396621780345413
GSE43696,Asthma,GSM1068529,0.94886433022066,0.0004276640350264,0.0020779065336463,0.0486300992106668,71,Asthma,0.169029848012909,0.0074337186337409,0.0,0.356579523852688
GSE43696,Asthma,GSM1068530,0.946800890154161,0.0007947927897107,0.0040079112415998,0.0483964058145282,72,Asthma,0.180064435485275,0.0032869085804545,0.0128226627441603,0.211699310137706
GSE43696,Asthma,GSM1068531,0.930977539092476,0.0005998688678747,0.0045978330632766,0.0638247589763728,73,Asthma,0.220708435622527,0.0388033804707819,0.0,0.131809082262617
GSE43696,Asthma,GSM1068532,0.953136604043347,0.0005051028161438,0.0043805400536747,0.0419777530868343,74,Asthma,0.171871228309172,1.05367969764593e-21,0.0121288233447639,0.458220227496446
GSE43696,Asthma,GSM1068533,0.883934907992138,0.0005129848588854,0.0013953541682033,0.114156752980773,75,Asthma,0.201883433587079,0.0,5.23283214023354e-18,0.369926397415821
GSE43696,Asthma,GSM1068534,0.947303805137969,0.0005362828108094,0.0041475520523968,0.0480123599988249,76,Asthma,0.167972117051944,0.0652947898379822,2.1608083245626802e-19,0.371570169955964
GSE43696,Asthma,GSM1068535,0.929744748808512,0.0005749045104888,0.003537397267449,0.0661429494135495,77,Asthma,0.215676614670997,0.0,0.0,0.452607320230355
GSE43696,Asthma,GSM1068536,0.955735244613201,0.0008223736673833,0.0046603259828113,0.0387820557366045,78,Asthma,0.201424019520323,0.0876839639625903,0.0120403134404054,0.171704973740703
GSE43696,Asthma,GSM1068537,0.94296114356369,0.0010411710609677,0.0034093525701347,0.0525883328052075,79,Asthma,0.181740663078913,1.75426583613564e-18,0.0,0.41935450158497
GSE43696,Asthma,GSM1068538,0.956186381405867,0.0005746727710099,0.0028365443053415,0.0404024015177815,80,Asthma,0.128029402340503,1.40141470515528e-17,5.86550448366916e-18,0.491982833554804
GSE43696,Asthma,GSM1068539,0.958386148801804,0.0004299488874655,0.003291765810447,0.0378921365002834,81,Asthma,0.176368590361452,0.0465520231437361,0.0,0.236168518470917
GSE43696,Asthma,GSM1068540,0.950474714585066,0.0004827292497265,0.0036074884379228,0.0454350677272844,82,Asthma,0.206677757314679,0.0532065293586744,0.0132299554779784,0.20717952080776
GSE43696,Asthma,GSM1068541,0.95549562404867,0.0003737657402879,0.0038613373516025,0.0402692728594392,83,Asthma,0.162178978994677,0.0564357723189162,0.0057608767306042,0.185900175693612
GSE43696,Asthma,GSM1068542,0.950776887964044,0.0004724411977192,0.0036593979626502,0.0450912728755863,84,Asthma,0.172038902696844,0.0,7.63318181616979e-18,0.311474881108394
GSE43696,Asthma,GSM1068543,0.93875606555342,0.0004639598025746,0.0036368030321917,0.0571431716118138,85,Asthma,0.181878755821615,0.0,0.0,0.390700967057398
GSE43696,Asthma,GSM1068544,0.958084032169465,0.0008969903310795,0.0030229991690391,0.0379959783304167,86,Asthma,0.162403718459138,2.72885386141005e-18,3.20487215413526e-19,0.404442682713133
GSE43696,Asthma,GSM1068545,0.948371275855553,0.0006218604431471,0.0034366398379327,0.0475702238633672,87,Asthma,0.172098095165062,0.0677267657079328,1.86290717219627e-19,0.270997788247331
GSE43696,Asthma,GSM1068546,0.950053404545845,0.0007784034558402,0.0016753247433959,0.0474928672549186,88,Asthma,0.162685387764621,1.8702417099702e-17,0.0,0.766131197602915
GSE43696,Asthma,GSM1068547,0.957032402171902,0.0005989926023382,0.0030955162070427,0.0392730890187175,89,Asthma,0.18870643884077,0.0281194176509589,0.0219885781494715,0.229488530825725
GSE43696,Asthma,GSM1068548,0.938595846941966,0.000659751590941,0.004425825743025,0.0563185757240684,90,Asthma,0.171045117816186,4.1679912803187303e-19,1.11522163228528e-18,0.322256277400024
GSE43696,Asthma,GSM1068549,0.936968288169766,0.0003141482109591,0.0014250184398741,0.061292545179401,91,Asthma,0.0,6.93993648466451e-18,2.18081973533513e-17,0.847094573574509
GSE43696,Asthma,GSM1068550,0.947620950226511,0.000755852639764,0.0035582656934719,0.0480649314402527,92,Asthma,0.209808939700642,1.80047906685792e-18,0.0201498108320604,0.23400596884433
GSE43696,Asthma,GSM1068551,0.950834065998775,0.0011156607250704,0.0042658190105918,0.0437844542655627,93,Asthma,0.158242862286954,2.92689498483387e-19,0.0,0.155306986456443
GSE43696,Asthma,GSM1068552,0.945494924356097,0.0009406133839448,0.0038959099583984,0.0496685523015591,94,Asthma,0.173930236187383,0.0192536636832681,0.0,0.341711154992842
GSE43696,Asthma,GSM1068553,0.94975071606623,0.0008556882090998,0.0042641332404154,0.045129462484255,95,Asthma,0.160076876055406,0.0,0.0,0.437851156147527
GSE43696,Asthma,GSM1068554,0.954079000863374,0.0006800976445244,0.0040231258454123,0.0412177756466893,96,Asthma,0.159280947750808,0.0330896646799988,2.30244810576967e-18,0.478228851973424
GSE43696,Asthma,GSM1068555,0.957107905875829,0.0003796754203698,0.0041734530423344,0.0383389656614669,97,Asthma,0.170826440424577,0.0478717550028894,0.0098902718803265,0.190022101196446
GSE43696,Asthma,GSM1068556,0.853303170424194,0.0006608399435893,0.002393922383319,0.143642067248897,98,Asthma,0.1927211917175,0.0274852525301404,0.0118825066674606,0.355257322268646
GSE43696,Asthma,GSM1068557,0.94071026151729,0.0005238608774374,0.0032856888961488,0.0554801887091233,99,Asthma,0.158993418940437,0.0383895417187323,0.0,0.358739338678692
GSE43696,Asthma,GSM1068558,0.942418927614403,0.0006269721699628,0.0111258156306669,0.0458282845849672,100,Asthma,0.147766334768141,2.18585322527633e-19,0.0762311070476317,0.381716312916106
GSE43696,Asthma,GSM1068559,0.946840061925398,0.0007519599995612,0.0028065102737052,0.049601467801335,101,Asthma,0.160103742254567,0.0,0.0,0.419486380632005
GSE43696,Asthma,GSM1068560,0.946031305253026,0.000952346263626,0.0034785712420771,0.0495377772412708,102,Asthma,0.203893016609365,0.020333186201555,0.0074216635017789,0.187760242178965
GSE43696,Asthma,GSM1068561,0.953296054647953,0.0007048398777525,0.0060786187476645,0.0399204867266298,103,Asthma,0.170583985062753,0.0905348808619296,7.051095673729301e-20,0.259787088785987
GSE43696,Asthma,GSM1068562,0.946969931569042,0.0006833922759712,0.0122762829762531,0.040070393178734,104,Asthma,0.193787724994759,0.069222776275123,0.0310102362516381,0.305139031680908
GSE43696,Asthma,GSM1068563,0.932294893110519,0.000451718734761,0.0030144546169452,0.0642389335377743,105,Asthma,0.182651182088779,0.0025048307639123,1.02913750696649e-18,0.370764901442154
GSE43696,Asthma,GSM1068564,0.93051648034386,0.0007285083646341,0.0039371182788101,0.0648178930126955,106,Asthma,0.192321537699508,0.0231775592374101,0.0,0.335298038411766
GSE43696,Asthma,GSM1068565,0.949585491329746,0.0005330950459,0.0037896089220103,0.0460918047023437,107,Asthma,0.197361781298859,0.0428645262061951,2.9316240914099397e-18,0.244102083049632
GSE67472,Asthma,GSM1647628,0.852468629344585,0.0033464139618995,0.0215006001500894,0.122684356543426,0,Asthma,0.0268342653220456,0.0243529160908059,0.0266025801040324,0.273679623271558
GSE67472,Asthma,GSM1647629,0.888041034992547,0.0030903362764239,0.018942884558125,0.0899257441729035,1,Asthma,0.0413184955252133,0.0,0.0337415463136193,0.172727243598568
GSE67472,Asthma,GSM1647630,0.869827660152269,0.0030155247567772,0.0224105970863589,0.104746218004595,2,Asthma,0.0140115175170057,0.0,0.0317883757410968,0.166107327762554
GSE67472,Asthma,GSM1647631,0.867871920870523,0.0036078689187049,0.0188576793329106,0.109662530877862,3,Asthma,0.0480617997929414,1.05560995598704e-18,0.0263962755867802,0.198572868743551
GSE67472,Asthma,GSM1647632,0.893885859553668,0.0027537040834568,0.015713382405367,0.0876470539575085,4,Asthma,0.0523270647330923,0.0,0.0109752241670158,0.177634080169904
GSE67472,Asthma,GSM1647633,0.837197381288566,0.0038908481489036,0.0180498139178962,0.140861956644634,5,Asthma,3.8151696428495204e-19,0.0,0.0,0.429921029644534
GSE67472,Asthma,GSM1647634,0.872327694068215,0.0036654385062538,0.0199236741189134,0.104083193306618,6,Asthma,0.0502248770560304,0.0,0.0450790923419717,0.178221588225469
GSE67472,Asthma,GSM1647635,0.861727743380757,0.0036036866214415,0.0184056264775894,0.116262943520212,7,Asthma,0.0441456788850225,0.0,0.0008845014659914,0.319844038231733
GSE67472,Asthma,GSM1647636,0.857823147003355,0.0032262721400271,0.017471006485822,0.121479574370796,8,Asthma,7.92923143069687e-21,0.0028807200510281,0.0210696183840212,0.375473636089618
GSE67472,Asthma,GSM1647637,0.866549471225286,0.0049611556904289,0.0228861947813188,0.105603178302966,9,Asthma,0.0479652407774352,0.0281861540501955,0.0459319100064911,0.151140254186669
GSE67472,Asthma,GSM1647638,0.854807078226445,0.0038267435834673,0.0204994738687652,0.120866704321322,10,Asthma,0.0015426422959325,1.5017838867772e-18,0.022354925000826,0.341162245867823
GSE67472,Asthma,GSM1647639,0.856447525923516,0.0035199907457385,0.0180808520266565,0.121951631304089,11,Asthma,0.0221457908852297,0.0139450031883821,1.12108188752594e-20,0.314229344798583
GSE67472,Asthma,GSM1647640,0.843485215161631,0.0045981396416908,0.0211475341511509,0.130769111045527,12,Asthma,0.0,0.0,0.0,0.409683198075557
GSE67472,Asthma,GSM1647641,0.874015365691542,0.0034205680857001,0.0196398443215531,0.102924221901204,13,Asthma,0.0383817773577803,0.0067250552137408,0.0331475124379478,0.263112773523957
GSE67472,Asthma,GSM1647642,0.868181135095782,0.0032250086505358,0.0194972985850097,0.109096557668673,14,Asthma,0.0428098798029237,6.82507458885969e-18,0.0140975247979692,0.209937305092402
GSE67472,Asthma,GSM1647643,0.857099839716133,0.0036904856445407,0.0181892298297602,0.121020444809567,15,Asthma,0.0325425291834989,2.66769626007944e-18,0.011469627632431,0.228547721539938
GSE67472,Asthma,GSM1647644,0.867008085826933,0.0033797079926129,0.0198397143137019,0.109772491866752,16,Asthma,0.0332408860863274,0.0,0.0440400365784433,0.334528441440804
GSE67472,Asthma,GSM1647645,0.874579183630743,0.0033315375092154,0.0183075490580328,0.103781729802009,17,Asthma,0.0142240912715943,0.0524901765801402,0.0319159577142574,0.23361361097468
GSE67472,Asthma,GSM1647646,0.869165950657171,0.003304235624046,0.0177615333345753,0.109768280384208,18,Asthma,0.0017042935424567,1.4239934157033501e-19,0.0007494236336866,0.408331348900882
GSE67472,Asthma,GSM1647647,0.849784450185294,0.0040039545458796,0.0232820585986619,0.122929536670165,19,Asthma,0.0081032551195445,0.0,0.0578979224801852,0.509469683697124
GSE67472,Asthma,GSM1647648,0.877270716772034,0.0028188455842277,0.0156941390519039,0.104216298591835,20,Asthma,0.0599519512576407,0.016720058970991,0.0125843041935664,0.237823384623404
GSE67472,Asthma,GSM1647649,0.876538781436387,0.0029162642681393,0.0215036126125104,0.0990413416829631,21,Asthma,0.0687229844527001,0.0022689818932332,0.03825096561939,0.12604955859204
GSE67472,Asthma,GSM1647650,0.874877264659763,0.0027574353909187,0.0143575743688604,0.108007725580458,22,Asthma,0.0298871355967333,0.0549578720442204,0.0216342620908651,0.407350842207885
GSE67472,Asthma,GSM1647651,0.863912394837071,0.0029812235448417,0.0193454639181401,0.113760917699947,23,Asthma,0.0292224559156428,3.17431776383822e-18,0.0429703749118658,0.346493409191939
GSE67472,Asthma,GSM1647652,0.874689589786066,0.0033845649464686,0.0185967722624376,0.103329073005028,24,Asthma,0.0289373145658517,0.0181547470408952,0.0200841153383932,0.249916334021687
GSE67472,Asthma,GSM1647653,0.859581137129259,0.0035450073968674,0.0198448154692067,0.117029040004667,25,Asthma,0.0490232170426245,0.0020820328197326,0.0239653219886282,0.266780725667484
GSE67472,Asthma,GSM1647654,0.855671154957806,0.0036983479897785,0.0212296590135013,0.119400838038914,26,Asthma,0.0512409899307011,1.18316708047677e-18,0.0110070918890959,0.28998078669725
GSE67472,Asthma,GSM1647655,0.855701560433438,0.0039729566161297,0.022312456667541,0.118013026282891,27,Asthma,0.0288618785689221,0.0419778720249337,0.0337762017558196,0.186962660286969
GSE67472,Asthma,GSM1647656,0.885777701521015,0.0034000806748796,0.0176600627410151,0.0931621550630907,28,Asthma,0.0583168819701276,0.0,0.0247492086282655,0.143725508520723
GSE67472,Asthma,GSM1647657,0.871303601164022,0.0031770746416225,0.0173936156600704,0.108125708534285,29,Asthma,0.0419161501631707,4.3263999915508104e-19,0.0330358463739855,0.291650982585146
GSE67472,Asthma,GSM1647658,0.88319605461356,0.0030704176243593,0.0163886718285557,0.0973448559335244,30,Asthma,0.0440325383309651,6.2586643832254295e-18,0.0,0.461953302548123
GSE67472,Asthma,GSM1647659,0.881172653004911,0.0028560661884865,0.0185937305625794,0.0973775502440231,31,Asthma,0.0501504428243453,0.0422348005478467,0.0326833856946046,0.134803308164276
GSE67472,Asthma,GSM1647660,0.870257066277962,0.0029673439904557,0.0175319659252661,0.109243623806316,32,Asthma,0.0638856850669824,0.0,0.0220814137016469,0.341167899922473
GSE67472,Asthma,GSM1647661,0.865253780790878,0.0038837466647821,0.0197918108727214,0.111070661671618,33,Asthma,0.0710337074007532,1.05006841441379e-18,0.0059245777038667,0.148819103699351
GSE67472,Asthma,GSM1647662,0.871801827938629,0.0032966562980845,0.0203591937096905,0.104542322053596,34,Asthma,0.0584610252596391,0.0,0.0310105407116474,0.157273614847741
GSE67472,Asthma,GSM1647663,0.863147938882524,0.003772399722633,0.0192408930417238,0.113838768353119,35,Asthma,0.0309332343386831,3.55164673415222e-18,0.0491878670654337,0.309961968904287
GSE67472,Asthma,GSM1647664,0.887268648292784,0.0026956471280404,0.019250420725662,0.0907852838535138,36,Asthma,0.0575217369883072,0.00792379827508,0.0481574074297658,0.104002660043684
GSE67472,Asthma,GSM1647665,0.86721957704248,0.0030710604379227,0.0188569337915522,0.110852428728045,37,Asthma,0.060745770014713,0.0,0.0086988433255496,0.184545198184207
GSE67472,Asthma,GSM1647666,0.876419984687786,0.0034316694703495,0.0182577502159135,0.101890595625951,38,Asthma,0.0562425768035395,0.0147171454914561,0.0392677013018819,0.242067059638401
GSE67472,Asthma,GSM1647667,0.873575534457494,0.0033368258552495,0.0176218326891054,0.105465806998151,39,Asthma,0.108691618724437,0.0107084570463351,0.0457909001455513,0.225426370403607
GSE67472,Asthma,GSM1647668,0.856981926153717,0.0046616824671673,0.0220435625816211,0.116312828797494,40,Asthma,0.0543815888116692,6.73790909766079e-19,0.0058426096558119,0.235171458237766
GSE67472,Asthma,GSM1647669,0.864050027433168,0.0037138280402743,0.0208364329210252,0.111399711605533,41,Asthma,0.0488816849768551,0.0,0.0071599270637597,0.201614548326537
GSE67472,Asthma,GSM1647670,0.87418999067241,0.0034871785778387,0.0188216013830525,0.103501229366698,42,Asthma,0.0571400884166602,0.0,0.0234540743392707,0.163769162058286
GSE67472,Asthma,GSM1647671,0.87815834723656,0.0039376341050734,0.0190041011369002,0.0988999175214665,43,Asthma,0.0706845857665875,6.704377077699651e-19,0.0,0.17822070623044
GSE67472,Asthma,GSM1647672,0.882373596469823,0.0035288577084336,0.0210617799680715,0.0930357658536722,44,Asthma,0.0551046257026127,0.0171430220198198,0.0403451377601275,0.237686116884515
GSE67472,Asthma,GSM1647673,0.870630653071668,0.0038711362324715,0.0191671981730687,0.106331012522791,45,Asthma,0.0393678351818273,8.10854554364235e-19,0.0308581088914598,0.261382730536407
GSE67472,Asthma,GSM1647674,0.874500224983397,0.0031933201229793,0.0179298129103105,0.104376641983313,46,Asthma,0.0296383115479427,0.0,0.0018284264402597,0.460460551121225
GSE67472,Asthma,GSM1647675,0.861069094863607,0.0029283569499713,0.0191074967720344,0.116895051414388,47,Asthma,0.0545102868728927,0.0095534375593564,0.0331084197088064,0.170880353522456
GSE67472,Asthma,GSM1647676,0.860922001726875,0.0032737645033851,0.0217531563385282,0.114051077431212,48,Asthma,0.0,0.0207345401550312,0.0287701924119121,0.198739894219563
GSE67472,Asthma,GSM1647677,0.854210124106036,0.0035360682069023,0.0182328715400041,0.124020936147058,49,Asthma,0.0036657212071213,1.95723880207279e-18,0.0,0.478933536986188
GSE67472,Asthma,GSM1647678,0.870918825921846,0.0031166870197616,0.020238449171881,0.105726037886512,50,Asthma,0.0699727431310137,0.0,0.016700861253381,0.196049265587019
GSE67472,Asthma,GSM1647679,0.879911867725276,0.0030821186607128,0.0160331617154803,0.100972851898531,51,Asthma,0.0239479525133581,0.0120890788047256,0.0385642946798415,0.419386116333765
GSE67472,Asthma,GSM1647680,0.879831957635246,0.0026461841537495,0.0170740336846579,0.100447824526346,52,Asthma,0.0503519682593337,0.0460943317696088,0.0182885942871866,0.143175398284176
GSE67472,Asthma,GSM1647681,0.881164203073319,0.0030465077289689,0.0187325810613089,0.0970567081364029,53,Asthma,0.0637078317329744,5.84204313068522e-18,0.0389392686194745,0.249124311096304
