accession,disease,feature,paired,patient_ids_available,n_both_arm_patients,n_case,n_control,npair,r_emp,measure,yi,vi,mean_case,sd_case,mean_ctrl,sd_ctrl,beta_base,se_base,p_base,not_estimable_reason
GSE66676,NAFLD,PI3K_AKT,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.229630818473916,0.0636010106519689,-0.0484758696439953,0.2993021089544,0.0270293944832881,0.348584073736213,-0.0755052641272834,0.0809685433238233,0.35462496879912,
GSE66676,NAFLD,RAS_MAPK,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.0240794215231572,0.0634276858502484,-0.00480801064422983,0.273894154020922,0.00211511689304493,0.293900516315426,-0.00692312753727477,0.0706632620714902,0.922264379279262,
GSE66676,NAFLD,SRC_FAK,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.193781218848121,0.0641477036801777,-0.0478691697540614,0.41395115995888,0.0306520217183491,0.38628899037245,-0.0785211914724105,0.0992592134502408,0.431870068352418,
GSE66676,NAFLD,TAM_AXL_AXIS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.356035872857126,0.0647923006719655,-0.117098805792683,0.496731894583337,0.0578731289676757,0.47413911220911,-0.174971934760359,0.120449206039399,0.151280490216917,
GSE66676,NAFLD,TGFB_SMAD,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.365465712784796,0.0646811550007552,-0.0834696712041316,0.405854086597477,0.067077452993425,0.408153675963054,-0.150547124197557,0.101086945001543,0.141402060032821,
GSE66676,NAFLD,TIE_ANGPT_AXIS,FALSE,FALSE,0,31,34,NA,NA,SMDH,0.516546300548828,0.0662263370504858,0.0957825382008,0.485383254270218,-0.142614278448006,0.424589981044819,0.238396816648806,0.112881341369385,0.0386645664782482,
GSE66676,NAFLD,VEGF_PDGF_AXIS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.312689078492216,0.0646217763667149,-0.0691807525532051,0.377420933523115,0.0465169463717284,0.353349520225468,-0.115697698924934,0.090644465605185,0.206502911715701,
GSE66676,NAFLD,WNT_CTNNB1,FALSE,FALSE,0,31,34,NA,NA,SMDH,0.0810451420397291,0.0640311913551808,0.0225237930818783,0.436600053023983,-0.0114275926292005,0.389899834258724,0.0339513857110787,0.10251169116486,0.741596137873494,
GSE76925,COPD,EPH_RECEPTORS,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.406066599929623,0.0341062424774625,0.0516289718603127,0.429090738550321,-0.11703091782081,0.396788851342186,0.168659889681123,0.0776158846712647,0.0313599274165738,
GSE76925,COPD,ERBB_LIGANDS,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.319721652520818,0.0356530236763681,-0.0524314925313826,0.417993679977427,0.0838154755216934,0.429909060012339,-0.136246968053076,0.0776655965580507,0.0814388800842376,
GSE76925,COPD,ERBB_RECEPTORS,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.0943120984273951,0.0343499465344895,0.0407594190185197,0.535862642817604,-0.00940303417344263,0.522441653743416,0.0501624531919624,0.0981794792612892,0.610159046241309,
GSE76925,COPD,FGFR_AXIS,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.438076199699047,0.0359189624406768,-0.0209680458652137,0.353584874380837,0.13632544832986,0.360866482672315,-0.157293494195074,0.0655606056774198,0.017666394216267,
GSE76925,COPD,HGF_MET_AXIS,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.742495016858115,0.0311971046541405,-0.0391052478380782,0.441667196236237,0.246850354739038,0.313994441742912,-0.285955602577117,0.0759955443945742,0.000241024926687075,
GSE76925,COPD,IGF_INSR_AXIS,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.518027890658895,0.0327287464691146,-0.0348819938295574,0.417932023445767,0.165299751130127,0.347828803102738,-0.200181744959685,0.0739080140598035,0.00754952855535186,
GSE76925,COPD,JAK_STAT,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.356691039433366,0.0358016703897162,0.0332568390379999,0.331189803301801,-0.0873131202431186,0.341370581344153,0.120569959281119,0.0615734277895443,0.0520803268962665,
GSE76925,COPD,PDGFR_KIT_CSF1R,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.120857307633125,0.0316254922966445,0.0533526935813576,0.409797450642644,0.00773985916433808,0.337753407506201,0.0456128344170196,0.0723315475267791,0.529263056331881,
GSE76925,COPD,PI3K_AKT,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.109157397561488,0.0369490347780228,0.0116340729614459,0.272765248568146,-0.0204564808784195,0.310987822486216,0.0320905538398654,0.0522390612043061,0.539952714883328,
GSE76925,COPD,RAS_MAPK,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.0961306888653178,0.0330193098230802,-0.00534810600518776,0.286780871474996,0.021002570616987,0.257916019792219,-0.0263506766221748,0.0515466238714228,0.609967114511558,
GSE76925,COPD,RET_ALK_NTRK,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.590720960929178,0.0344558550396632,0.0613106070724921,0.356619990559371,-0.140531444490567,0.322449559092682,0.20184205156306,0.0641765994553295,0.00200465421476832,
GSE76925,COPD,SRC_FAK,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.26963401981972,0.0373346595204122,-0.0252577210794211,0.339718852460295,0.0737520217845853,0.389294496161908,-0.0990097428640066,0.0651664090415041,0.130796767681217,
GSE76925,COPD,TAM_AXL_AXIS,FALSE,FALSE,0,111,40,NA,NA,SMDH,0.261304594832462,0.0303404495617209,0.032472549695802,0.483926669391233,-0.0798682657947454,0.362991608515455,0.112340815490548,0.0839801816656434,0.183030417510903,
GSE76925,COPD,TGFB_SMAD,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.110096902604122,0.035156742134003,0.00648832211280585,0.415509002070102,0.0529906795623161,0.424930968276758,-0.0465023574495103,0.0770848046216258,0.547251400303612,
GSE76925,COPD,TIE_ANGPT_AXIS,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.00393992565028319,0.0380356293688504,0.017107909806452,0.427910976747787,0.0190019413496568,0.523870343195015,-0.00189403154320474,0.0839066551946826,0.982021019756272,
GSE76925,COPD,VEGF_PDGF_AXIS,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.420432525913533,0.0383588320699382,-0.0129184476963059,0.317374393551265,0.133781588885709,0.374596989374163,-0.146700036582015,0.0614661157405782,0.0182562176313211,
GSE76925,COPD,WNT_CTNNB1,FALSE,FALSE,0,111,40,NA,NA,SMDH,-0.713235684525037,0.0344773765344143,-0.0562204089554914,0.374877425123584,0.196116004491514,0.32754299539258,-0.252336413447006,0.0669583576865067,0.000236004280175659,
GSE10072,LUAD,EPH_RECEPTORS,TRUE,TRUE,33,33,33,33,-0.117520711691515,SMCRPH,1.56624040476484,0.0894120204738774,0.272399789551734,0.38441980235243,-0.309932262093994,0.349478317041467,0.582332051645729,0.0955828443165273,8.30846518031647e-07,
GSE10072,LUAD,ERBB_LIGANDS,TRUE,TRUE,33,33,33,33,-0.0838318085456176,SMCRPH,0.363692758224378,0.0687649437505762,0.0930217340987885,0.377794905808956,-0.0397125742946661,0.342618651018875,0.132734308393455,0.0924119301010035,0.160612673254912,
GSE10072,LUAD,ERBB_RECEPTORS,TRUE,TRUE,33,33,33,33,0.0490417866938563,SMCRPH,0.568003098918293,0.0619654568186003,0.124711900620035,0.394456854192114,-0.10565664616431,0.407024742646722,0.230368546784345,0.0962190793106804,0.0226869386765399,
GSE10072,LUAD,FGFR_AXIS,TRUE,TRUE,33,33,33,33,0.136947395929346,SMCRPH,-2.32758200874516,0.103996920815604,-0.300581425533368,0.356504439904163,0.412195793660905,0.236615680710981,-0.712777219194273,0.0696263026439601,1.27361944443006e-11,
GSE10072,LUAD,HGF_MET_AXIS,TRUE,TRUE,33,33,33,33,0.251853249700525,SMCRPH,0.618833094854252,0.0509731433194716,0.108431646294608,0.469013718807322,-0.148546184371688,0.341067926076689,0.256977830666296,0.0880298706664822,0.00637708955033357,
GSE10072,LUAD,IGF_INSR_AXIS,TRUE,TRUE,33,33,33,33,0.366674358325483,SMCRPH,-0.573953231494472,0.0425840709178126,-0.129712424792677,0.435733580579187,0.13414971374011,0.47075813049089,-0.263862138532787,0.0889413703582869,0.00565454501033864,
GSE10072,LUAD,JAK_STAT,TRUE,TRUE,33,33,33,33,0.266326099104511,SMCRPH,-1.07040139330857,0.0561236414814462,-0.16965203764071,0.38822253546732,0.214211269551975,0.316303195242139,-0.383863307192685,0.0749458135343446,1.39412635661122e-05,
GSE10072,LUAD,PDGFR_KIT_CSF1R,TRUE,TRUE,33,33,33,33,0.154113724900842,SMCRPH,-1.09911350896816,0.0633158000039001,-0.198685415343899,0.410981560035141,0.212564850946928,0.323085898984432,-0.411250266290827,0.0839125043381208,2.6496541005466e-05,
GSE10072,LUAD,PI3K_AKT,TRUE,TRUE,33,33,33,33,0.134477554726097,SMCRPH,0.613544892801711,0.0570892648230207,0.0595023923654602,0.222972797330326,-0.0788743691172951,0.222693394052909,0.138376761482755,0.0510360437275279,0.0106866498843851,
GSE10072,LUAD,RAS_MAPK,TRUE,TRUE,33,33,33,33,0.359735882291261,SMCRPH,0.310570463177565,0.0412677762274266,0.041405106551897,0.291296753229922,-0.0600127544660376,0.35040486836917,0.101417861017934,0.0637703245840882,0.121585675054141,
GSE10072,LUAD,RET_ALK_NTRK,TRUE,TRUE,33,33,33,33,0.188095636435961,SMCRPH,-1.14081052763386,0.0614340992938159,-0.171415012142765,0.390092809143441,0.257778346921277,0.352203793062855,-0.429193359064043,0.0824867624635716,1.1003685484042e-05,
GSE10072,LUAD,SRC_FAK,TRUE,TRUE,33,33,33,33,0.0110747046890213,SMCRPH,-0.581720437618658,0.064568189709044,-0.114492890437096,0.34060576903767,0.109268345010676,0.41590661286236,-0.223761235447773,0.0930709913054911,0.0221707204613935,
GSE10072,LUAD,TAM_AXL_AXIS,TRUE,TRUE,33,33,33,33,0.174336470613752,SMCRPH,-0.370492948007256,0.0529669205582123,-0.0527428355633852,0.44789720250107,0.100693318905641,0.366251669098716,-0.153436154469027,0.0917101494098956,0.104066542053764,
GSE10072,LUAD,TGFB_SMAD,TRUE,TRUE,33,33,33,33,0.408826388133765,SMCRPH,-0.718421657515018,0.0417831833889757,-0.124129777016041,0.423519025533191,0.171473124678142,0.387278932773159,-0.295602901694183,0.0769182823930444,0.000543133818230617,
GSE10072,LUAD,TIE_ANGPT_AXIS,TRUE,TRUE,33,33,33,33,0.15256702632195,SMCRPH,-1.83932233574015,0.080020562414123,-0.322529052350329,0.381313855216641,0.380967739356633,0.374390650094619,-0.703496791706962,0.0856362238037406,2.20106724589975e-09,
GSE10072,LUAD,VEGF_PDGF_AXIS,TRUE,TRUE,33,33,33,33,-0.0613982053874549,SMCRPH,-0.97977655223205,0.0740041436923465,-0.183325136479198,0.342997530466338,0.187349697987903,0.40235323923298,-0.370674834467102,0.0947855789205034,0.000449854455280975,
GSE10072,LUAD,WNT_CTNNB1,TRUE,TRUE,33,33,33,33,0.0149089217966134,SMCRPH,0.208914862139015,0.0619168770272054,0.0468272845468202,0.462215729640231,-0.0560113503792386,0.509542727191016,0.102838634926059,0.118865153148638,0.393385111604562,
GSE179285,IBD,EPH_RECEPTORS,TRUE,TRUE,11,22,31,11,0.153061172996018,SMCRPH,-0.307036459738111,0.172591590429517,0.0744893501651476,0.481867044828657,-0.0226814034057496,0.442873531678066,-0.154579983562116,0.190252822538258,0.435421829470738,
GSE179285,IBD,ERBB_LIGANDS,TRUE,TRUE,11,22,31,11,0.578685583252829,SMCRPH,-0.125160991245091,0.0851643043454372,0.0614073658892772,0.41417679684526,-0.0190599780919919,0.376751186608929,-0.0505728241731372,0.106360750118399,0.644657919839683,
GSE179285,IBD,ERBB_RECEPTORS,TRUE,TRUE,11,22,31,11,0.564789436122409,SMCRPH,-1.46213434418944,0.167926315929106,-0.293789116965485,0.370080424812776,0.243199476384381,0.487736399478006,-0.706627183390833,0.133745091314639,0.000355911073686269,
GSE179285,IBD,FGFR_AXIS,TRUE,TRUE,11,22,31,11,0.538634131814147,SMCRPH,-0.552838515350127,0.104708607504384,-0.00583273964641946,0.264029382995387,0.00247065955100263,0.279305449060287,-0.171202215522236,0.0863456178471043,0.0755257365334247,
GSE179285,IBD,HGF_MET_AXIS,TRUE,TRUE,11,22,31,11,0.593903407410804,SMCRPH,0.869585275661559,0.110005086453017,0.290533184403563,0.51849019462606,-0.286696189743164,0.420639931799303,0.479415052276598,0.144370516167191,0.00773796348611173,
GSE179285,IBD,IGF_INSR_AXIS,TRUE,TRUE,11,22,31,11,0.655803679652229,SMCRPH,-0.304523302711551,0.0733817240146368,-0.100940912956747,0.453482047622799,0.0591056693108801,0.403253897061746,-0.149144218599889,0.116817055855512,0.230546632332503,
GSE179285,IBD,JAK_STAT,TRUE,TRUE,11,22,31,11,0.363653007617966,SMCRPH,1.83910121542655,0.241758389210281,0.294924761542172,0.315505873252541,-0.207159200774949,0.394992517613814,0.646689752073539,0.117285953796629,0.000256778075215032,
GSE179285,IBD,PDGFR_KIT_CSF1R,TRUE,TRUE,11,22,31,11,0.400881243970616,SMCRPH,1.89068422122036,0.24188804960981,0.230236230637711,0.477915319038911,-0.18355064218968,0.419414205591341,0.688420115627702,0.11795553171084,0.000164644132683675,
GSE179285,IBD,PI3K_AKT,TRUE,TRUE,11,22,31,11,0.463430089000755,SMCRPH,-0.321807443317344,0.113178950530526,0.0142401806764011,0.307098930003013,0.0323736681615322,0.334449504971837,-0.119382234703562,0.111831730372694,0.310831646713428,
GSE179285,IBD,RAS_MAPK,TRUE,TRUE,11,22,31,11,0.77912012198161,SMCRPH,-0.230954687233788,0.0472270908339783,0.00790209798120454,0.345509513530479,-0.0175122530092017,0.333177112702238,-0.0941290348025484,0.077414044571829,0.251940081845887,
GSE179285,IBD,RET_ALK_NTRK,TRUE,TRUE,11,22,31,11,0.272449363351495,SMCRPH,0.135347595505484,0.146755082725755,0.0294951037850694,0.308435704959043,-0.0287394750158342,0.334720197223292,0.0402472005731181,0.103990011294532,0.706843178477589,
GSE179285,IBD,SRC_FAK,TRUE,TRUE,11,22,31,11,0.461401738148223,SMCRPH,0.245744950935585,0.109670243319943,0.104255084782421,0.388359358553661,-0.0708298024674391,0.362185159853946,0.101309183130896,0.123100612944517,0.429708487372367,
GSE179285,IBD,TAM_AXL_AXIS,TRUE,TRUE,11,22,31,11,0.0721871978122641,SMCRPH,0.946461275111606,0.20807849262921,0.0964712374875991,0.509963462170436,-0.0834084183789629,0.448155698041366,0.394816449294398,0.164778928232001,0.0375691476165207,
GSE179285,IBD,TGFB_SMAD,TRUE,TRUE,11,22,31,11,0.544693815774555,SMCRPH,0.673063013698869,0.11106409127919,0.198382287915587,0.363306032137716,-0.0938678654002813,0.460117290272598,0.3034134736843,0.126383655979324,0.0372689091159935,
GSE179285,IBD,TIE_ANGPT_AXIS,TRUE,TRUE,11,22,31,11,0.420524352603236,SMCRPH,2.24386342687625,0.264051081661324,0.26250027415015,0.484433202349588,-0.222540897195593,0.40868894836487,0.810772953134119,0.112020956340436,2.79880745434597e-05,
GSE179285,IBD,VEGF_PDGF_AXIS,TRUE,TRUE,11,22,31,11,0.442740034202348,SMCRPH,2.95595160296542,0.376265879927653,0.267854875478331,0.290965106367376,-0.200020646612686,0.313902488282334,0.669882038782395,0.0690639777791282,2.10105848835524e-06,
GSE179285,IBD,WNT_CTNNB1,TRUE,TRUE,11,22,31,11,0.676740586947265,SMCRPH,-0.111578225649069,0.0690937239939412,0.0230422885247505,0.467017730736574,-0.0526306670166726,0.396502081485441,-0.0500136958351145,0.105707479222423,0.646276727439228,
GSE19804,LUAD,EPH_RECEPTORS,TRUE,TRUE,60,60,60,60,0.455965786944592,SMCRPH,0.756504098556788,0.0215689028610137,0.117557250655787,0.422123572767315,-0.183466230621215,0.36554674107405,0.301023481277002,0.0534004231680695,5.12984312943566e-07,
GSE19804,LUAD,ERBB_LIGANDS,TRUE,TRUE,60,60,60,60,0.498151814783911,SMCRPH,-0.680136031596252,0.0196606759266959,-0.135634806586005,0.375649355491823,0.142490289229449,0.433620103872134,-0.278125095815453,0.0527338946527727,1.99161087719642e-06,
GSE19804,LUAD,ERBB_RECEPTORS,TRUE,TRUE,60,60,60,60,0.089979156933603,SMCRPH,0.533705067771451,0.0320658842457191,0.114881152201392,0.430326502717689,-0.114093276425672,0.422178967156543,0.228974428627064,0.0742430792339188,0.00310427090860122,
GSE19804,LUAD,FGFR_AXIS,TRUE,TRUE,60,60,60,60,0.152434247788162,SMCRPH,-1.90841676215177,0.0445446468087925,-0.262517676313397,0.309227056062827,0.342403305929779,0.320489415737697,-0.604920982243176,0.0529341022505632,1.36997204642417e-16,
GSE19804,LUAD,HGF_MET_AXIS,TRUE,TRUE,60,60,60,60,0.259994011635202,SMCRPH,0.377287589446944,0.0257563166254175,0.0999273111166715,0.352622721168783,-0.0392931326290507,0.379857112318002,0.139220443745722,0.0575881591169263,0.0187350690378292,
GSE19804,LUAD,IGF_INSR_AXIS,TRUE,TRUE,60,60,60,60,0.374107823814784,SMCRPH,-0.469480045870841,0.0223881689838424,-0.111005027562577,0.439993934444797,0.111071875042224,0.497428922178891,-0.222076902604801,0.0679793408669227,0.00181489269969617,
GSE19804,LUAD,JAK_STAT,TRUE,TRUE,60,60,60,60,0.330299181516632,SMCRPH,-1.09000049071691,0.0283313527854332,-0.178126719573788,0.345624907636489,0.189082673981455,0.323008339567951,-0.367209393555242,0.0500069900037397,7.09358847728077e-10,
GSE19804,LUAD,PDGFR_KIT_CSF1R,TRUE,TRUE,60,60,60,60,0.229338778643095,SMCRPH,-0.613068599483703,0.0278980711437335,-0.1065765401409,0.469640643602136,0.165592923354286,0.410297210150792,-0.272169463495186,0.0707722316247836,0.000297230042122803,
GSE19804,LUAD,PI3K_AKT,TRUE,TRUE,60,60,60,60,0.204336722729357,SMCRPH,-0.0384171950385627,0.0270335571534443,-0.010793497136578,0.213134844765101,-0.00197596360204355,0.241947632766979,-0.00881753353453433,0.0371687285554418,0.81330026547478,
GSE19804,LUAD,RAS_MAPK,TRUE,TRUE,60,60,60,60,0.244983930353904,SMCRPH,-0.661817399004387,0.0275849997885282,-0.0958765816731161,0.262937177129638,0.0851798610724068,0.28024047827364,-0.181056442745522,0.0431213576722034,9.18129803133871e-05,
GSE19804,LUAD,RET_ALK_NTRK,TRUE,TRUE,60,60,60,60,-0.0718781012806253,SMCRPH,-0.489456987046212,0.0373551247396046,-0.0603299179922257,0.292247870200258,0.082162599963255,0.286239167678767,-0.142492517955481,0.0546759066012848,0.011574834165083,
GSE19804,LUAD,SRC_FAK,TRUE,TRUE,60,60,60,60,0.384244605805309,SMCRPH,-0.405399246330171,0.0216722806747229,-0.0726542415261782,0.341801663587412,0.06699845095135,0.342122170302737,-0.139652692477528,0.0489915675307505,0.00600394460399176,
GSE19804,LUAD,TAM_AXL_AXIS,TRUE,TRUE,60,60,60,60,0.514387897659793,SMCRPH,-0.217071098279885,0.0167285380286006,-0.0137207977014926,0.475369522021376,0.0924854407192381,0.495079227992592,-0.106206238420731,0.0617740226361963,0.090808037559693,
GSE19804,LUAD,TGFB_SMAD,TRUE,TRUE,60,60,60,60,0.49299317574149,SMCRPH,-0.993582725118295,0.0224898515397149,-0.170841219680436,0.406765924020357,0.218528788165317,0.369918792623474,-0.389370007845753,0.0506518688889066,1.85234540342295e-10,
GSE19804,LUAD,TIE_ANGPT_AXIS,TRUE,TRUE,60,60,60,60,0.0858346606356459,SMCRPH,-1.94591933881294,0.0478012140863192,-0.322879258355146,0.44001680357963,0.466036962744166,0.361815905069081,-0.788916221099312,0.0703793185654902,3.00350495822767e-16,
GSE19804,LUAD,VEGF_PDGF_AXIS,TRUE,TRUE,60,60,60,60,0.249900019886608,SMCRPH,-1.52225887500415,0.0358747052372602,-0.247422035910147,0.347792932802448,0.276807410327581,0.33619752392662,-0.524229446237727,0.0540907445182075,8.2013942226486e-14,
GSE19804,LUAD,WNT_CTNNB1,TRUE,TRUE,60,60,60,60,0.195187151624421,SMCRPH,-1.35943201890238,0.0357596803300848,-0.190249552202662,0.379556778819902,0.288084616313902,0.31668122568513,-0.478334168516563,0.0573625805794629,1.46623294563047e-11,
GSE23878,CRC,EPH_RECEPTORS,FALSE,FALSE,0,35,24,NA,NA,SMDH,1.88593719666668,0.105294087393788,0.274750998224692,0.351867765361228,-0.397712386952706,0.351835044988878,0.672463385177397,0.0932501523501129,1.41373922176633e-09,
GSE23878,CRC,ERBB_LIGANDS,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.361490736468385,0.076664469522022,-0.0469800782150591,0.39902595736918,0.11399067570531,0.476378597684315,-0.160970753920369,0.114466515555569,0.165072590602255,
GSE23878,CRC,ERBB_RECEPTORS,FALSE,FALSE,0,35,24,NA,NA,SMDH,0.18878585694169,0.0766542482589634,0.0292922485516801,0.400395640880824,-0.0586359387806398,0.511996950670886,0.0879281873323199,0.118937829885332,0.462771577750913,
GSE23878,CRC,FGFR_AXIS,FALSE,FALSE,0,35,24,NA,NA,SMDH,-1.66766978984206,0.104250227373049,-0.202643869845347,0.266448379427579,0.303015413343372,0.328709614552557,-0.505659283188718,0.0776964874865158,2.09048850273732e-08,
GSE23878,CRC,HGF_MET_AXIS,FALSE,FALSE,0,35,24,NA,NA,SMDH,0.49445240050302,0.0732882934571678,0.0851875385321312,0.448840800177919,-0.126865969738371,0.395887835461851,0.212053508270502,0.113500140503522,0.0668614500977924,
GSE23878,CRC,IGF_INSR_AXIS,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.695224325340866,0.0763116924772116,-0.110941988264685,0.472539309544797,0.211902362694325,0.443464847556381,-0.32284435095901,0.122183869267912,0.0106122728233886,
GSE23878,CRC,JAK_STAT,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.0632506877091226,0.0732321290999326,0.00190220206802701,0.393599472597863,0.0274096631610797,0.402237787663805,-0.0255074610930526,0.105243357904197,0.809366167690923,
GSE23878,CRC,PDGFR_KIT_CSF1R,FALSE,FALSE,0,35,24,NA,NA,SMDH,-1.08877881680429,0.0816421291519396,-0.12831541780652,0.383259519997344,0.271083524406111,0.33936976886828,-0.39939894221263,0.0970476066551403,0.000125860640034079,
GSE23878,CRC,PI3K_AKT,FALSE,FALSE,0,35,24,NA,NA,SMDH,0.239302414029039,0.0722219027910127,0.030147078438362,0.349685600715713,-0.0513162308394865,0.321560781021227,0.0814633092778485,0.0897421968571149,0.367833230907329,
GSE23878,CRC,RAS_MAPK,FALSE,FALSE,0,35,24,NA,NA,SMDH,0.0985377058002151,0.0693709002710735,0.00764067827789141,0.340930237420602,-0.0227339291573645,0.262323534683863,0.030374607435256,0.0825836402099718,0.714381540874091,
GSE23878,CRC,RET_ALK_NTRK,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.724194674854915,0.0802806723245107,-0.114939940395528,0.390667089052401,0.197291880147032,0.457580514378948,-0.31223182054256,0.111033520448386,0.00673947343979152,
GSE23878,CRC,SRC_FAK,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.285228683038088,0.0709988406152613,-0.0232262690386611,0.414363285778122,0.0867917727498793,0.343572715278451,-0.11001804178854,0.102659632474665,0.28838147290828,
GSE23878,CRC,TAM_AXL_AXIS,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.346440270275347,0.0749624629748364,-0.0888856529768675,0.427367640209682,0.0664685705632408,0.4571303190317,-0.155354223540108,0.116510081893737,0.18770591693318,
GSE23878,CRC,TGFB_SMAD,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.687648919433034,0.0765197752937036,-0.122759841423975,0.445665828399768,0.181243032040669,0.42661276555158,-0.304002873464644,0.116101357605686,0.0112959316397646,
GSE23878,CRC,TIE_ANGPT_AXIS,FALSE,FALSE,0,35,24,NA,NA,SMDH,-0.221762411043339,0.0734384630888679,-0.0826895307472061,0.488997666363752,0.027594434202707,0.492455569093656,-0.110283964949913,0.129967028247912,0.399679400173206,
GSE23878,CRC,VEGF_PDGF_AXIS,FALSE,FALSE,0,35,24,NA,NA,SMDH,0.646208574726148,0.0766499366865098,0.0877411891503967,0.383735729458743,-0.163193730046035,0.382629515616481,0.250934919196432,0.10158125275261,0.0165162643487381,
GSE23878,CRC,WNT_CTNNB1,FALSE,FALSE,0,35,24,NA,NA,SMDH,2.51623983608602,0.140289025967049,0.357765193748071,0.283475371069214,-0.451577646355869,0.348021979264579,0.809342840103939,0.0824587703838999,7.41817194937768e-14,
GSE32863,LUAD,EPH_RECEPTORS,TRUE,TRUE,57,57,57,57,0.270137061011305,SMCRPH,1.86949985059834,0.0442104652048406,0.288267498242824,0.411646031901192,-0.399837654066105,0.312420939723168,0.688105152308929,0.0588748824300435,1.19234916462839e-16,
GSE32863,LUAD,ERBB_LIGANDS,TRUE,TRUE,57,57,57,57,-0.0741089895442258,SMCRPH,-0.099544661100407,0.038377512804404,0.00429325996902495,0.28290067274155,0.0350013751824129,0.328227236346606,-0.0307081152133881,0.0594608516948421,0.607578815905398,
GSE32863,LUAD,ERBB_RECEPTORS,TRUE,TRUE,57,57,57,57,-0.12689354896793,SMCRPH,1.87087848810427,0.0562810568033136,0.299280016894733,0.363643397388895,-0.351011557038905,0.325745450634958,0.650291573933639,0.0686216445878577,3.09271206818521e-13,
GSE32863,LUAD,FGFR_AXIS,TRUE,TRUE,57,57,57,57,0.140022369964693,SMCRPH,-1.96775208368169,0.0491208190832267,-0.254930287822006,0.322317566644785,0.327929798970758,0.263045781518479,-0.582860086792764,0.0511856453218298,3.35211889168818e-16,
GSE32863,LUAD,HGF_MET_AXIS,TRUE,TRUE,57,57,57,57,0.323857358865771,SMCRPH,1.18381911719081,0.0320276433394432,0.190349642155905,0.442706262013662,-0.274553994911342,0.328482811774964,0.464903637067248,0.0606540683570023,2.7581701806455e-10,
GSE32863,LUAD,IGF_INSR_AXIS,TRUE,TRUE,57,57,57,57,0.152022019584851,SMCRPH,-0.302747607081672,0.0307211596028761,-0.0256013602372857,0.420367074344829,0.107646539523084,0.453225593032324,-0.13324789976037,0.0754164002763168,0.0827062037312949,
GSE32863,LUAD,JAK_STAT,TRUE,TRUE,57,57,57,57,0.288843890913637,SMCRPH,-0.91028158534264,0.0294296260514863,-0.13716824451369,0.320268235030797,0.164499656200181,0.337485438261038,-0.301667900713871,0.051983175319287,3.17025795124033e-07,
GSE32863,LUAD,PDGFR_KIT_CSF1R,TRUE,TRUE,57,57,57,57,0.093575692875179,SMCRPH,-1.64627691819891,0.0448174269585132,-0.253316661467227,0.322619946381994,0.320807692325266,0.368609967510223,-0.574124353792493,0.0618005736489154,6.1520575413373e-13,
GSE32863,LUAD,PI3K_AKT,TRUE,TRUE,57,57,57,57,0.00181905575781646,SMCRPH,1.3860385099865,0.0442778689964915,0.165055764291786,0.253519174530138,-0.203336101441308,0.274086361516159,0.368391865733095,0.0494074550571796,6.09793040402183e-10,
GSE32863,LUAD,RAS_MAPK,TRUE,TRUE,57,57,57,57,0.0614688739396112,SMCRPH,0.275655952137415,0.0341832587736547,0.0182147004716104,0.273326324029715,-0.0444718961047788,0.165326557891041,0.0626865965763892,0.0411426331292024,0.133226177103339,
GSE32863,LUAD,RET_ALK_NTRK,TRUE,TRUE,57,57,57,57,-0.00706846025458984,SMCRPH,-1.38974654744292,0.0446466676714457,-0.165111830144339,0.291254180924451,0.260218239889044,0.316220539942722,-0.425330070033383,0.0571434707177749,6.40721542218861e-10,
GSE32863,LUAD,SRC_FAK,TRUE,TRUE,57,57,57,57,0.0589098629252245,SMCRPH,0.767731888031553,0.0363393820335117,0.105095825908451,0.323819974125347,-0.167209695300222,0.378641427246969,0.272305521208673,0.0640425618119405,8.11317464724874e-05,
