"accession","disease","role","feature","n_case","n_control","paired","npair","r_emp","smd_unified","var_unified","d_adj","se_adj","p_adj","df_resid","joint_fallback","rank_full"
"GSE57957","HCC","discovery","JAK_STAT",37,37,TRUE,37,1,NA,NA,0.448526043764889,0.370979326788731,0.235508027429094,32,FALSE,TRUE
"GSE57957","HCC","discovery","PDGFR_KIT_CSF1R",37,37,TRUE,37,1,NA,NA,0.210002791436135,0.370979326788731,0.575290230772453,32,FALSE,TRUE
"GSE57957","HCC","discovery","PI3K_AKT",37,37,TRUE,37,1,NA,NA,-0.162568700209785,0.370979326788731,0.664174557818706,32,FALSE,TRUE
"GSE57957","HCC","discovery","RAS_MAPK",37,37,TRUE,37,1,NA,NA,0.693876899782886,0.370979326788731,0.0706002100871759,32,FALSE,TRUE
"GSE57957","HCC","discovery","RET_ALK_NTRK",37,37,TRUE,37,1,NA,NA,-0.244228905187822,0.370979326788731,0.515031419563487,32,FALSE,TRUE
"GSE57957","HCC","discovery","SRC_FAK",37,37,TRUE,37,1,NA,NA,-0.288871916867638,0.370979326788731,0.441892148394398,32,FALSE,TRUE
"GSE57957","HCC","discovery","TAM_AXL_AXIS",37,37,TRUE,37,1,NA,NA,0.0303539319284439,0.370979326788731,0.935298630258187,32,FALSE,TRUE
"GSE57957","HCC","discovery","TGFB_SMAD",37,37,TRUE,37,1,NA,NA,1.07103724259022,0.370979326788731,0.00691488688145869,32,FALSE,TRUE
"GSE57957","HCC","discovery","TIE_ANGPT_AXIS",37,37,TRUE,37,1,NA,NA,-0.121696732267323,0.370979326788731,0.74501687073521,32,FALSE,TRUE
"GSE57957","HCC","discovery","VEGF_PDGF_AXIS",37,37,TRUE,37,1,NA,NA,0.362367347937773,0.370979326788731,0.336002178576646,32,FALSE,TRUE
"GSE57957","HCC","discovery","WNT_CTNNB1",37,37,TRUE,37,1,NA,NA,0.425914187285434,0.370979326788731,0.259445802623451,32,FALSE,TRUE
"GSE62232","HCC","validation","EPH_RECEPTORS",81,5,FALSE,NA,NA,-0.449166868224861,0.213518649218805,-0.544211308624998,0.530808383600265,0.308335376879244,80,FALSE,TRUE
"GSE62232","HCC","validation","ERBB_LIGANDS",81,5,FALSE,NA,NA,-1.29291267081778,0.222064418398166,-1.41287397670182,0.530808383600265,0.00939307944469542,80,FALSE,TRUE
"GSE62232","HCC","validation","ERBB_RECEPTORS",81,5,FALSE,NA,NA,-0.362038221890031,0.21310772362926,-0.409270023468084,0.530808383600265,0.442959525785694,80,FALSE,TRUE
"GSE62232","HCC","validation","FGFR_AXIS",81,5,FALSE,NA,NA,-0.575408657466127,0.2142706506582,-1.59662005735381,0.530808383600265,0.00351550105138925,80,FALSE,TRUE
"GSE62232","HCC","validation","HGF_MET_AXIS",81,5,FALSE,NA,NA,-0.87871901120033,0.216834906341676,-0.709782317099742,0.530808383600265,0.184956116121557,80,FALSE,TRUE
"GSE62232","HCC","validation","IGF_INSR_AXIS",81,5,FALSE,NA,NA,-0.978418910015154,0.217911397404644,-1.46776247248989,0.530808383600264,0.0070616302926445,80,FALSE,TRUE
"GSE62232","HCC","validation","JAK_STAT",81,5,FALSE,NA,NA,1.00723085001967,0.218244016135784,1.70332888341725,0.530808383600265,0.00191769373493486,80,FALSE,TRUE
"GSE62232","HCC","validation","PDGFR_KIT_CSF1R",81,5,FALSE,NA,NA,0.0294290951468313,0.212350714312585,-0.663709872336718,0.530808383600264,0.214807378241124,80,FALSE,TRUE
"GSE62232","HCC","validation","PI3K_AKT",81,5,FALSE,NA,NA,1.43359838858849,0.224294541452831,1.23888966814049,0.530808383600265,0.022107556633423,80,FALSE,TRUE
"GSE62232","HCC","validation","RAS_MAPK",81,5,FALSE,NA,NA,0.82239057273972,0.216277808396829,0.0822058369038758,0.530808383600265,0.877314551198734,80,FALSE,TRUE
"GSE62232","HCC","validation","RET_ALK_NTRK",81,5,FALSE,NA,NA,-1.37172595854415,0.223285400555043,-0.712230597334111,0.530808383600265,0.183461984579084,80,FALSE,TRUE
"GSE62232","HCC","validation","SRC_FAK",81,5,FALSE,NA,NA,-1.03762527772542,0.218605366320339,-1.05344592196194,0.530808383600265,0.0506164811212379,80,FALSE,TRUE
"GSE62232","HCC","validation","TAM_AXL_AXIS",81,5,FALSE,NA,NA,-0.73384162013053,0.215476629729996,-1.12745264415126,0.530808383600265,0.0367564493004984,80,FALSE,TRUE
"GSE62232","HCC","validation","TGFB_SMAD",81,5,FALSE,NA,NA,1.39272597243785,0.223622921072247,1.02840445291207,0.530808383600265,0.056221906219517,80,FALSE,TRUE
"GSE62232","HCC","validation","TIE_ANGPT_AXIS",81,5,FALSE,NA,NA,0.152976211360844,0.212481735531196,-1.36326252606243,0.530808383600264,0.0120808090179714,80,FALSE,TRUE
"GSE62232","HCC","validation","VEGF_PDGF_AXIS",81,5,FALSE,NA,NA,0.389885924128127,0.213229464092772,-1.15819184652425,0.530808383600265,0.0320483892778292,80,FALSE,TRUE
"GSE62232","HCC","validation","WNT_CTNNB1",81,5,FALSE,NA,NA,0.762224618174127,0.215723506736478,0.667485118585849,0.530808383600265,0.21223552540847,80,FALSE,TRUE
"GSE23400","ESCC","discovery","EPH_RECEPTORS",53,53,TRUE,53,1,NA,NA,-0.355582480651434,0.245334364410255,0.15373418042392,48,FALSE,TRUE
"GSE23400","ESCC","discovery","ERBB_LIGANDS",53,53,TRUE,53,1,NA,NA,-0.570236990578438,0.245334364410255,0.0243865084138132,48,FALSE,TRUE
"GSE23400","ESCC","discovery","ERBB_RECEPTORS",53,53,TRUE,53,1,NA,NA,-1.49066534315002,0.245334364410255,1.91872364603175e-07,48,FALSE,TRUE
"GSE23400","ESCC","discovery","FGFR_AXIS",53,53,TRUE,53,1,NA,NA,-0.896675820254577,0.245334364410255,0.000636570255740625,48,FALSE,TRUE
"GSE23400","ESCC","discovery","HGF_MET_AXIS",53,53,TRUE,53,1,NA,NA,0.783340559356242,0.245334364410255,0.00248660519069022,48,FALSE,TRUE
"GSE23400","ESCC","discovery","IGF_INSR_AXIS",53,53,TRUE,53,1,NA,NA,0.977218256347065,0.245334364410255,0.000229895836717914,48,FALSE,TRUE
"GSE23400","ESCC","discovery","JAK_STAT",53,53,TRUE,53,1,NA,NA,0.566715427018471,0.245334364410255,0.0252346380717312,48,FALSE,TRUE
"GSE23400","ESCC","discovery","PDGFR_KIT_CSF1R",53,53,TRUE,53,1,NA,NA,0.262230341976997,0.245334364410255,0.290474605418665,48,FALSE,TRUE
"GSE23400","ESCC","discovery","PI3K_AKT",53,53,TRUE,53,1,NA,NA,0.646048807665959,0.245334364410255,0.0113430070624824,48,FALSE,TRUE
"GSE23400","ESCC","discovery","RAS_MAPK",53,53,TRUE,53,1,NA,NA,-0.16278431659133,0.245334364410255,0.510171810996772,48,FALSE,TRUE
"GSE23400","ESCC","discovery","RET_ALK_NTRK",53,53,TRUE,53,1,NA,NA,-1.05527259784454,0.245334364410255,8.28741713010064e-05,48,FALSE,TRUE
"GSE23400","ESCC","discovery","SRC_FAK",53,53,TRUE,53,1,NA,NA,1.25135066733841,0.245334364410255,5.71821420817233e-06,48,FALSE,TRUE
"GSE23400","ESCC","discovery","TAM_AXL_AXIS",53,53,TRUE,53,1,NA,NA,-0.404806944883902,0.245334364410255,0.105468201619837,48,FALSE,TRUE
"GSE23400","ESCC","discovery","TGFB_SMAD",53,53,TRUE,53,1,NA,NA,1.09754707811251,0.245334364410255,4.71304007265922e-05,48,FALSE,TRUE
"GSE23400","ESCC","discovery","TIE_ANGPT_AXIS",53,53,TRUE,53,1,NA,NA,0.578135200105186,0.245334364410255,0.0225763188875578,48,FALSE,TRUE
"GSE23400","ESCC","discovery","VEGF_PDGF_AXIS",53,53,TRUE,53,1,NA,NA,0.857674363131278,0.245334364410255,0.00102759783188309,48,FALSE,TRUE
"GSE23400","ESCC","discovery","WNT_CTNNB1",53,53,TRUE,53,1,NA,NA,0.646128721399159,0.245334364410255,0.0113335319890377,48,FALSE,TRUE
"GSE20347","ESCC","validation","EPH_RECEPTORS",17,17,TRUE,17,1,NA,NA,-2.80549208970061,0.664703367106778,0.00118749562835792,12,FALSE,TRUE
"GSE20347","ESCC","validation","ERBB_LIGANDS",17,17,TRUE,17,1,NA,NA,-1.00701563145692,0.664703367106778,0.155664478745789,12,FALSE,TRUE
"GSE20347","ESCC","validation","ERBB_RECEPTORS",17,17,TRUE,17,1,NA,NA,-0.654472261408926,0.664703367106778,0.344253090557106,12,FALSE,TRUE
"GSE20347","ESCC","validation","FGFR_AXIS",17,17,TRUE,17,1,NA,NA,-1.07595574578926,0.664703367106778,0.131477665110571,12,FALSE,TRUE
"GSE20347","ESCC","validation","HGF_MET_AXIS",17,17,TRUE,17,1,NA,NA,0.323888358830715,0.664703367106778,0.634848500503859,12,FALSE,TRUE
"GSE20347","ESCC","validation","IGF_INSR_AXIS",17,17,TRUE,17,1,NA,NA,1.38973642214459,0.664703367106778,0.0584962018137593,12,FALSE,TRUE
"GSE20347","ESCC","validation","JAK_STAT",17,17,TRUE,17,1,NA,NA,-0.391988959372275,0.664703367106778,0.566316663662568,12,FALSE,TRUE
"GSE20347","ESCC","validation","PDGFR_KIT_CSF1R",17,17,TRUE,17,1,NA,NA,-0.278387110840631,0.664703367106778,0.682750778266505,12,FALSE,TRUE
"GSE20347","ESCC","validation","PI3K_AKT",17,17,TRUE,17,1,NA,NA,-0.0989705540916042,0.664703367106778,0.884109962878829,12,FALSE,TRUE
"GSE20347","ESCC","validation","RAS_MAPK",17,17,TRUE,17,1,NA,NA,-1.09980114628282,0.664703367106778,0.123910266786819,12,FALSE,TRUE
"GSE20347","ESCC","validation","RET_ALK_NTRK",17,17,TRUE,17,1,NA,NA,-0.96360585015786,0.664703367106778,0.172776253764994,12,FALSE,TRUE
"GSE20347","ESCC","validation","SRC_FAK",17,17,TRUE,17,1,NA,NA,1.69417215102647,0.664703367106778,0.0255236514807438,12,FALSE,TRUE
"GSE20347","ESCC","validation","TAM_AXL_AXIS",17,17,TRUE,17,1,NA,NA,-0.925185261922265,0.664703367106778,0.189219970173598,12,FALSE,TRUE
"GSE20347","ESCC","validation","TGFB_SMAD",17,17,TRUE,17,1,NA,NA,0.158216732582692,0.664703367106778,0.815876655115173,12,FALSE,TRUE
"GSE20347","ESCC","validation","TIE_ANGPT_AXIS",17,17,TRUE,17,1,NA,NA,0.689882257579542,0.664703367106778,0.319787838378076,12,FALSE,TRUE
"GSE20347","ESCC","validation","VEGF_PDGF_AXIS",17,17,TRUE,17,1,NA,NA,2.30383853580994,0.664703367106778,0.00466554544883776,12,FALSE,TRUE
"GSE20347","ESCC","validation","WNT_CTNNB1",17,17,TRUE,17,1,NA,NA,0.717276721783961,0.664703367106778,0.301758921552959,12,FALSE,TRUE
"GSE76925","COPD","discovery","EPH_RECEPTORS",111,40,FALSE,NA,NA,0.398715325951919,0.0345354126883102,0.432977733345423,0.195199820483259,0.0281013188313264,145,FALSE,TRUE
"GSE76925","COPD","discovery","ERBB_LIGANDS",111,40,FALSE,NA,NA,-0.321884373616398,0.03435208698907,-0.117884364849895,0.195199820483259,0.546842918235797,145,FALSE,TRUE
"GSE76925","COPD","discovery","ERBB_RECEPTORS",111,40,FALSE,NA,NA,0.0937475167764583,0.0340381103232532,0.197148726738579,0.195199820483259,0.31418529157567,145,FALSE,TRUE
"GSE76925","COPD","discovery","FGFR_AXIS",111,40,FALSE,NA,NA,-0.440219759947447,0.0346507091316851,-0.112619203112879,0.195199820483259,0.564872487736445,145,FALSE,TRUE
"GSE76925","COPD","discovery","HGF_MET_AXIS",111,40,FALSE,NA,NA,-0.690418164725269,0.0355874104731898,-0.273002373106531,0.195199820483259,0.164074454641176,145,FALSE,TRUE
"GSE76925","COPD","discovery","IGF_INSR_AXIS",111,40,FALSE,NA,NA,-0.496975143115682,0.0348268377933628,-0.432243477860996,0.195199820483259,0.0283646012177177,145,FALSE,TRUE
"GSE76925","COPD","discovery","JAK_STAT",111,40,FALSE,NA,NA,0.359291971130084,0.0344364617259578,0.162205182482213,0.195199820483259,0.407356834021477,145,FALSE,TRUE
"GSE76925","COPD","discovery","PDGFR_KIT_CSF1R",111,40,FALSE,NA,NA,0.115707372899228,0.0340533407843178,0.158412155747765,0.195199820483259,0.418386711541936,145,FALSE,TRUE
"GSE76925","COPD","discovery","PI3K_AKT",111,40,FALSE,NA,NA,0.11271548355413,0.034051077817727,0.151857512418968,0.195199820483259,0.437860562277933,145,FALSE,TRUE
"GSE76925","COPD","discovery","RAS_MAPK",111,40,FALSE,NA,NA,-0.0937979345385743,0.0340381416332597,-0.169814233818121,0.195199820483259,0.385765168092577,145,FALSE,TRUE
"GSE76925","COPD","discovery","RET_ALK_NTRK",111,40,FALSE,NA,NA,0.577080872970195,0.0351117319691019,0.532080605655907,0.195199820483259,0.00720483471685225,145,FALSE,TRUE
"GSE76925","COPD","discovery","SRC_FAK",111,40,FALSE,NA,NA,-0.278776314371841,0.0342663475303823,-0.27286052388319,0.195199820483259,0.164292196878297,145,FALSE,TRUE
"GSE76925","COPD","discovery","TAM_AXL_AXIS",111,40,FALSE,NA,NA,0.245449692270371,0.0342084975899217,0.0946951612435907,0.195199820483259,0.628323986270455,145,FALSE,TRUE
"GSE76925","COPD","discovery","TGFB_SMAD",111,40,FALSE,NA,NA,-0.11068988180959,0.0340495793730323,0.170305340406046,0.195199820483259,0.384396279801195,145,FALSE,TRUE
"GSE76925","COPD","discovery","TIE_ANGPT_AXIS",111,40,FALSE,NA,NA,-0.00414183246644002,0.0340090658129036,0.356785006446595,0.195199820483259,0.0696361418769894,145,FALSE,TRUE
"GSE76925","COPD","discovery","VEGF_PDGF_AXIS",111,40,FALSE,NA,NA,-0.437921413971119,0.0346440261110437,-0.263902593828769,0.195199820483259,0.178492758999785,145,FALSE,TRUE
"GSE76925","COPD","discovery","WNT_CTNNB1",111,40,FALSE,NA,NA,-0.691475604335295,0.0355922491129523,-0.37916473375233,0.195199820483259,0.0540213479374985,145,FALSE,TRUE
"GSE47460","COPD","validation","EPH_RECEPTORS",145,91,FALSE,NA,NA,-0.175687384601928,0.0179509569019376,-0.0393065432014499,0.143143794173742,0.78387403812765,230,FALSE,TRUE
"GSE47460","COPD","validation","ERBB_LIGANDS",145,91,FALSE,NA,NA,-0.0299499889881717,0.0178874631407769,-0.249558127829891,0.143143794173742,0.08259849921316,230,FALSE,TRUE
"GSE47460","COPD","validation","ERBB_RECEPTORS",145,91,FALSE,NA,NA,-0.513334189173157,0.018443850827077,-0.105548140694548,0.143143794173742,0.461656562002265,230,FALSE,TRUE
"GSE47460","COPD","validation","FGFR_AXIS",145,91,FALSE,NA,NA,0.0148886195620331,0.0178860323550821,0.173982919536268,0.143143794173742,0.225443851726645,230,FALSE,TRUE
"GSE47460","COPD","validation","IGF_INSR_AXIS",145,91,FALSE,NA,NA,0.0724020169004024,0.0178966687556304,0.0755157126758287,0.143143794173742,0.598319246541029,230,FALSE,TRUE
"GSE47460","COPD","validation","JAK_STAT",145,91,FALSE,NA,NA,0.243918852114403,0.0180116144216591,-0.197636660662998,0.143143794173742,0.168715681255322,230,FALSE,TRUE
"GSE47460","COPD","validation","PDGFR_KIT_CSF1R",145,91,FALSE,NA,NA,0.593164651138352,0.0186309955592508,0.310490874825933,0.143143794173742,0.0311015004600937,230,FALSE,TRUE
"GSE47460","COPD","validation","PI3K_AKT",145,91,FALSE,NA,NA,0.0657859401735249,0.0178947317595992,-0.266122310456701,0.143143794173742,0.0642864853897593,230,FALSE,TRUE
"GSE47460","COPD","validation","RAS_MAPK",145,91,FALSE,NA,NA,-0.317506308076257,0.0180991437632934,-0.470462592537147,0.143143794173742,0.00117248938536082,230,FALSE,TRUE
"GSE47460","COPD","validation","RET_ALK_NTRK",145,91,FALSE,NA,NA,0.755087117416415,0.0190935215158782,0.573253372573662,0.143143794173742,8.38255975009348e-05,230,FALSE,TRUE
"GSE47460","COPD","validation","SRC_FAK",145,91,FALSE,NA,NA,-0.280518517499887,0.0180522801679378,-0.335146087130903,0.143143794173742,0.0200704875361189,230,FALSE,TRUE
"GSE47460","COPD","validation","TGFB_SMAD",145,91,FALSE,NA,NA,-0.239000518458257,0.0180065823059949,-0.293170740218492,0.143143794173742,0.0416874274707572,230,FALSE,TRUE
"GSE47460","COPD","validation","TIE_ANGPT_AXIS",145,91,FALSE,NA,NA,0.160536499100441,0.0179401643393002,0.339663061102968,0.143143794173742,0.0184734121928097,230,FALSE,TRUE
"GSE47460","COPD","validation","VEGF_PDGF_AXIS",145,91,FALSE,NA,NA,-0.372103491113522,0.0181789123065787,-0.295502182153258,0.143143794173742,0.0401039901996388,230,FALSE,TRUE
"GSE47460","COPD","validation","WNT_CTNNB1",145,91,FALSE,NA,NA,-0.386052456869726,0.0182013180086047,-0.382259963963475,0.143143794173742,0.00811540871866422,230,FALSE,TRUE
"GSE33814","NAFLD","discovery","EPH_RECEPTORS",31,13,FALSE,NA,NA,0.541836416114277,0.112517353959974,-0.309562890889279,0.403390393299894,0.447584319010858,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","ERBB_LIGANDS",31,13,FALSE,NA,NA,0.381872224829244,0.110838259576661,0.255372610541941,0.403390393299894,0.530482434738824,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","ERBB_RECEPTORS",31,13,FALSE,NA,NA,0.195544004531636,0.109615658004073,0.285861189791377,0.403390393299894,0.482868818408073,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","FGFR_AXIS",31,13,FALSE,NA,NA,0.245724862434613,0.109867285848507,0.362958516318682,0.403390393299894,0.373909547567233,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","HGF_MET_AXIS",31,13,FALSE,NA,NA,-0.375275573851173,0.110781502306585,-1.25831224672069,0.403390393299894,0.00345109842040451,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","IGF_INSR_AXIS",31,13,FALSE,NA,NA,-1.51667627547119,0.135320992854855,-1.07059174695042,0.403390393299894,0.011551261202889,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","JAK_STAT",31,13,FALSE,NA,NA,0.347742572909844,0.110555287996183,0.178799745226917,0.403390393299894,0.66010370789081,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","PDGFR_KIT_CSF1R",31,13,FALSE,NA,NA,0.347887601939444,0.110556434434469,-0.304317970834244,0.403390393299894,0.455258603577462,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","PI3K_AKT",31,13,FALSE,NA,NA,-0.366855853442398,0.110710496180171,-0.322303193672452,0.403390393299894,0.429264516501461,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","RAS_MAPK",31,13,FALSE,NA,NA,0.996569117204344,0.120466936954722,0.872353718487258,0.403390393299894,0.0369349830700005,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","RET_ALK_NTRK",31,13,FALSE,NA,NA,-0.377765152161321,0.1108028063277,-0.416344823884448,0.403390393299894,0.308543231389306,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","SRC_FAK",31,13,FALSE,NA,NA,0.109823117677764,0.109318199588938,0.102139585556415,0.403390393299894,0.801476336953532,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","TAM_AXL_AXIS",31,13,FALSE,NA,NA,-0.47411927316958,0.111735562861829,-0.296095658443015,0.403390393299894,0.467443112714892,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","TGFB_SMAD",31,13,FALSE,NA,NA,-0.925900131499335,0.118923085229098,-0.821388650838337,0.403390393299894,0.0487425719703849,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","TIE_ANGPT_AXIS",31,13,FALSE,NA,NA,-0.206434974295598,0.109665407332529,-0.198179140984625,0.403390393299894,0.626051440242734,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","VEGF_PDGF_AXIS",31,13,FALSE,NA,NA,0.658266573703205,0.11410517418983,0.188840489784371,0.403390393299894,0.642363320329718,38,FALSE,TRUE
"GSE33814","NAFLD","discovery","WNT_CTNNB1",31,13,FALSE,NA,NA,0.089019560162184,0.109271192372064,0.107902488116129,0.403390393299894,0.790539208719314,38,FALSE,TRUE
"GSE66676","NAFLD","validation","EPH_RECEPTORS",31,34,FALSE,NA,NA,-0.755649901281595,0.0660621890166797,-0.803913050414994,0.254165279140729,0.00246785717211607,59,FALSE,TRUE
"GSE66676","NAFLD","validation","ERBB_LIGANDS",31,34,FALSE,NA,NA,-0.0080193784835369,0.0616703239176365,-0.010333047257544,0.254165279140728,0.967708333090506,59,FALSE,TRUE
"GSE66676","NAFLD","validation","ERBB_RECEPTORS",31,34,FALSE,NA,NA,-0.36092447402471,0.0626718790370115,-0.307363140937745,0.254165279140729,0.231369660640862,59,FALSE,TRUE
"GSE66676","NAFLD","validation","FGFR_AXIS",31,34,FALSE,NA,NA,-0.340861402092652,0.0625635714946004,-0.178557033882777,0.254165279140729,0.485115490379014,59,FALSE,TRUE
"GSE66676","NAFLD","validation","HGF_MET_AXIS",31,34,FALSE,NA,NA,-0.0197437449377738,0.061672827802505,-0.345439254694711,0.254165279140728,0.179283634993759,59,FALSE,TRUE
"GSE66676","NAFLD","validation","IGF_INSR_AXIS",31,34,FALSE,NA,NA,-0.399879251219566,0.0628998554955185,-0.443041740151947,0.254165279140728,0.0865213907185754,59,FALSE,TRUE
"GSE66676","NAFLD","validation","JAK_STAT",31,34,FALSE,NA,NA,-0.336287801351052,0.0625397483399923,-0.372067835762697,0.254165279140729,0.148534226054159,59,FALSE,TRUE
"GSE66676","NAFLD","validation","PDGFR_KIT_CSF1R",31,34,FALSE,NA,NA,-0.0153732472290403,0.0616716471968603,0.0456292911383993,0.254165279140728,0.858139793958214,59,FALSE,TRUE
"GSE66676","NAFLD","validation","PI3K_AKT",31,34,FALSE,NA,NA,-0.228810124407741,0.0620725528607151,-0.370129639030545,0.254165279140729,0.150623173633478,59,FALSE,TRUE
"GSE66676","NAFLD","validation","RAS_MAPK",31,34,FALSE,NA,NA,-0.0240393644849775,0.0616742745377409,0.0298158838304466,0.254165279140729,0.907013600378166,59,FALSE,TRUE
"GSE66676","NAFLD","validation","SRC_FAK",31,34,FALSE,NA,NA,-0.194102166879557,0.0619596419234525,-0.468139175484637,0.254165279140729,0.0705219759966733,59,FALSE,TRUE
"GSE66676","NAFLD","validation","TAM_AXL_AXIS",31,34,FALSE,NA,NA,-0.356433721191139,0.0626470984343357,-0.282401058251933,0.254165279140728,0.271036140727739,59,FALSE,TRUE
"GSE66676","NAFLD","validation","TGFB_SMAD",31,34,FALSE,NA,NA,-0.36541950451621,0.0626969939472489,-0.553713088295768,0.254165279140729,0.0333719538536006,59,FALSE,TRUE
"GSE66676","NAFLD","validation","TIE_ANGPT_AXIS",31,34,FALSE,NA,NA,0.518194289355838,0.0637354086183268,0.534162228019061,0.254165279140729,0.0398649263646682,59,FALSE,TRUE
"GSE66676","NAFLD","validation","VEGF_PDGF_AXIS",31,34,FALSE,NA,NA,-0.313182697748166,0.0624243169310023,-0.195089210765568,0.254165279140728,0.445804728355508,59,FALSE,TRUE
"GSE66676","NAFLD","validation","WNT_CTNNB1",31,34,FALSE,NA,NA,0.0812640454703375,0.0617206280303668,-0.00776556525715775,0.254165279140729,0.975728978194374,59,FALSE,TRUE
